row,col,x,y,year,OGI,50PCGI,OGMx,Peak,OGD,50PCGD,OGMn,NumCycles,QA
227,368,416944.5,3813991.5,2022,150.0,214.0,231.0,240.0,250.0,272.0,307.0,1.0,1.0
239,410,417070.5,3813955.5,2022,106.0,210.0,232.0,242.0,254.0,279.0,317.0,1.0,1.0
213,438,417154.5,3814033.5,2022,155.0,209.0,228.0,237.0,246.0,266.0,301.0,1.0,1.0
220,464,417232.5,3814012.5,2022,125.0,207.0,228.0,238.0,248.0,269.0,300.0,1.0,1.0
216,507,417361.5,3814024.5,2022,117.0,204.0,230.0,240.0,252.0,278.0,308.0,1.0,1.0
218,520,417400.5,3814018.5,2022,139.0,207.0,229.0,239.0,250.0,273.0,307.0,1.0,1.0
225,554,417502.5,3813997.5,2022,146.0,209.0,228.0,237.0,247.0,267.0,297.0,1.0,1.0
220,583,417589.5,3814012.5,2022,148.0,202.0,229.0,238.0,249.0,269.0,296.0,1.0,1.0
231,624,417712.5,3813979.5,2022,153.0,209.0,228.0,237.0,246.0,264.0,288.0,1.0,1.0
237,642,417766.5,3813961.5,2022,157.0,208.0,227.0,236.0,245.0,263.0,289.0,1.0,1.0
220,669,417847.5,3814012.5,2022,147.0,208.0,228.0,237.0,246.0,264.0,289.0,1.0,1.0
211,719,417997.5,3814039.5,2022,153.0,209.0,229.0,238.0,248.0,268.0,295.0,1.0,1.0
210,739,418057.5,3814042.5,2022,172.0,219.0,235.0,245.0,256.0,276.0,303.0,1.0,1.0
219,766,418138.5,3814015.5,2022,120.0,204.0,227.0,237.0,248.0,270.0,310.0,1.0,1.0
228,807,418261.5,3813988.5,2022,149.0,210.0,228.0,236.0,245.0,263.0,296.0,1.0,2.0
226,810,418270.5,3813994.5,2022,140.0,209.0,228.0,237.0,246.0,265.0,297.0,1.0,1.0
235,868,418444.5,3813967.5,2022,152.0,212.0,230.0,239.0,249.0,269.0,308.0,1.0,1.0
221,878,418474.5,3814009.5,2022,155.0,209.0,230.0,238.0,248.0,268.0,301.0,1.0,1.0
229,919,418597.5,3813985.5,2022,148.0,211.0,230.0,239.0,249.0,268.0,301.0,1.0,1.0
232,940,418660.5,3813976.5,2022,154.0,215.0,231.0,240.0,249.0,268.0,300.0,1.0,1.0
219,984,418792.5,3814015.5,2022,126.0,213.0,231.0,240.0,249.0,271.0,307.0,1.0,1.0
224,1014,418882.5,3814000.5,2022,103.0,189.0,232.0,242.0,255.0,282.0,313.0,1.0,1.0
228,1023,418909.5,3813988.5,2022,124.0,214.0,232.0,241.0,252.0,276.0,315.0,1.0,1.0
219,1079,419077.5,3814015.5,2022,154.0,216.0,231.0,238.0,247.0,264.0,295.0,1.0,1.0
234,1087,419101.5,3813970.5,2022,157.0,217.0,231.0,239.0,248.0,267.0,300.0,1.0,1.0
233,1123,419209.5,3813973.5,2022,155.0,215.0,230.0,238.0,246.0,265.0,293.0,1.0,1.0
230,1169,419347.5,3813982.5,2022,151.0,214.0,230.0,238.0,247.0,265.0,291.0,1.0,1.0
218,1198,419434.5,3814018.5,2022,153.0,214.0,229.0,237.0,246.0,266.0,295.0,1.0,1.0
212,1205,419455.5,3814036.5,2022,152.0,215.0,230.0,238.0,247.0,265.0,293.0,1.0,1.0
228,1256,419608.5,3813988.5,2022,126.0,213.0,229.0,237.0,246.0,265.0,305.0,1.0,1.0
238,1263,419629.5,3813958.5,2022,145.0,214.0,230.0,238.0,247.0,265.0,301.0,1.0,1.0
214,1304,419752.5,3814030.5,2022,149.0,213.0,230.0,238.0,247.0,266.0,298.0,1.0,1.0
224,1330,419830.5,3814000.5,2022,149.0,210.0,229.0,237.0,246.0,266.0,301.0,1.0,1.0
221,1371,419953.5,3814009.5,2022,142.0,208.0,229.0,237.0,247.0,266.0,302.0,1.0,1.0
226,1380,419980.5,3813994.5,2022,124.0,178.0,231.0,240.0,250.0,268.0,299.0,1.0,2.0
223,1424,420112.5,3814003.5,2022,147.0,183.0,230.0,239.0,249.0,268.0,304.0,1.0,2.0
210,1468,420244.5,3814042.5,2022,147.0,188.0,228.0,238.0,249.0,272.0,308.0,1.0,1.0
226,1485,420295.5,3813994.5,2022,137.0,182.0,232.0,241.0,253.0,276.0,307.0,1.0,1.0
215,1521,420403.5,3814027.5,2022,156.0,210.0,229.0,239.0,250.0,273.0,305.0,1.0,1.0
222,1535,420445.5,3814006.5,2022,155.0,213.0,230.0,238.0,249.0,272.0,305.0,1.0,1.0
214,1571,420553.5,3814030.5,2022,148.0,209.0,229.0,239.0,252.0,278.0,310.0,1.0,1.0
219,1619,420697.5,3814015.5,2022,137.0,185.0,229.0,238.0,249.0,274.0,307.0,1.0,1.0
226,1634,420742.5,3813994.5,2022,153.0,184.0,230.0,239.0,252.0,280.0,308.0,1.0,2.0
232,1667,420841.5,3813976.5,2022,122.0,178.0,231.0,240.0,252.0,276.0,309.0,1.0,2.0
239,1706,420958.5,3813955.5,2022,132.0,184.0,230.0,239.0,252.0,277.0,312.0,1.0,1.0
228,1764,421132.5,3813988.5,2022,143.0,189.0,230.0,239.0,252.0,279.0,307.0,1.0,2.0
219,1799,421237.5,3814015.5,2022,139.0,203.0,229.0,238.0,251.0,279.0,307.0,1.0,1.0
227,1810,421270.5,3813991.5,2022,130.0,205.0,228.0,237.0,249.0,276.0,305.0,1.0,1.0
218,1856,421408.5,3814018.5,2022,134.0,177.0,228.0,237.0,250.0,275.0,300.0,1.0,2.0
221,1865,421435.5,3814009.5,2022,148.0,180.0,229.0,238.0,249.0,274.0,300.0,1.0,2.0
211,1918,421594.5,3814039.5,2022,120.0,179.0,228.0,238.0,250.0,275.0,304.0,1.0,2.0
238,1940,421660.5,3813958.5,2022,141.0,183.0,224.0,235.0,247.0,273.0,308.0,1.0,2.0
236,1956,421708.5,3813964.5,2022,124.0,178.0,223.0,234.0,246.0,274.0,315.0,1.0,1.0
229,1985,421795.5,3813985.5,2022,113.0,175.0,225.0,237.0,249.0,272.0,300.0,1.0,1.0
232,2029,421927.5,3813976.5,2022,120.0,180.0,224.0,236.0,248.0,273.0,303.0,1.0,1.0
231,2063,422029.5,3813979.5,2022,126.0,181.0,226.0,236.0,247.0,272.0,308.0,1.0,2.0
219,2088,422104.5,3814015.5,2022,133.0,181.0,225.0,235.0,247.0,274.0,310.0,1.0,2.0
229,2115,422185.5,3813985.5,2022,151.0,179.0,223.0,233.0,245.0,272.0,308.0,1.0,2.0
237,2142,422266.5,3813961.5,2022,134.0,188.0,222.0,233.0,244.0,270.0,304.0,1.0,1.0
233,2160,422320.5,3813973.5,2022,150.0,185.0,223.0,234.0,245.0,272.0,314.0,1.0,1.0
211,2190,422410.5,3814039.5,2022,150.0,185.0,222.0,233.0,244.0,269.0,307.0,1.0,1.0
239,2240,422560.5,3813955.5,2022,150.0,178.0,220.0,233.0,245.0,272.0,307.0,1.0,1.0
227,2268,422644.5,3813991.5,2022,153.0,180.0,221.0,233.0,246.0,273.0,307.0,1.0,1.0
234,2283,422689.5,3813970.5,2022,148.0,178.0,221.0,233.0,245.0,274.0,315.0,1.0,2.0
230,2336,422848.5,3813982.5,2022,122.0,178.0,219.0,233.0,247.0,273.0,310.0,1.0,1.0
237,2351,422893.5,3813961.5,2022,154.0,176.0,217.0,230.0,245.0,273.0,312.0,1.0,1.0
238,2383,422989.5,3813958.5,2022,153.0,183.0,219.0,231.0,246.0,274.0,310.0,1.0,1.0
222,2408,423064.5,3814006.5,2022,144.0,182.0,218.0,232.0,245.0,273.0,306.0,1.0,1.0
232,2440,423160.5,3813976.5,2022,136.0,187.0,220.0,233.0,249.0,276.0,307.0,1.0,1.0
221,2477,423271.5,3814009.5,2022,121.0,182.0,219.0,232.0,248.0,274.0,304.0,1.0,1.0
213,2509,423367.5,3814033.5,2022,131.0,184.0,220.0,233.0,248.0,276.0,305.0,1.0,1.0
222,2524,423412.5,3814006.5,2022,152.0,184.0,222.0,234.0,248.0,273.0,307.0,1.0,1.0
223,2569,423547.5,3814003.5,2022,148.0,177.0,213.0,227.0,242.0,277.0,314.0,1.0,1.0
223,2586,423598.5,3814003.5,2022,128.0,179.0,217.0,230.0,244.0,275.0,311.0,1.0,1.0
210,2639,423757.5,3814042.5,2022,140.0,175.0,212.0,228.0,244.0,277.0,307.0,1.0,1.0
217,2663,423829.5,3814021.5,2022,148.0,179.0,214.0,228.0,243.0,279.0,308.0,1.0,1.0
225,2681,423883.5,3813997.5,2022,126.0,183.0,216.0,230.0,245.0,274.0,309.0,1.0,1.0
210,2729,424027.5,3814042.5,2022,151.0,178.0,212.0,227.0,242.0,275.0,308.0,1.0,1.0
210,2731,424033.5,3814042.5,2022,142.0,176.0,213.0,228.0,243.0,274.0,308.0,1.0,1.0
225,2786,424198.5,3813997.5,2022,153.0,180.0,219.0,232.0,252.0,280.0,312.0,1.0,1.0
229,2816,424288.5,3813985.5,2022,152.0,184.0,220.0,232.0,248.0,278.0,312.0,1.0,1.0
218,2833,424339.5,3814018.5,2022,152.0,183.0,221.0,234.0,250.0,279.0,324.0,1.0,1.0
234,2856,424408.5,3813970.5,2022,150.0,179.0,217.0,230.0,246.0,276.0,308.0,1.0,1.0
226,2898,424534.5,3813994.5,2022,151.0,181.0,220.0,235.0,257.0,284.0,320.0,1.0,1.0
226,2926,424618.5,3813994.5,2022,153.0,175.0,216.0,234.0,253.0,280.0,316.0,1.0,1.0
226,2941,424663.5,3813994.5,2022,155.0,175.0,217.0,235.0,255.0,282.0,312.0,1.0,1.0
228,2987,424801.5,3813988.5,2022,149.0,179.0,216.0,233.0,252.0,278.0,309.0,1.0,1.0
224,3016,424888.5,3814000.5,2022,153.0,182.0,222.0,235.0,249.0,276.0,316.0,1.0,1.0
237,3030,424930.5,3813961.5,2022,138.0,181.0,217.0,232.0,247.0,274.0,306.0,1.0,1.0
226,3173,425359.5,3813994.5,2022,149.0,169.0,185.0,229.0,247.0,279.0,317.0,1.0,1.0
228,3192,425416.5,3813988.5,2022,134.0,172.0,191.0,216.0,244.0,280.0,313.0,1.0,1.0
219,3229,425527.5,3814015.5,2022,147.0,172.0,194.0,213.0,253.0,284.0,336.0,1.0,1.0
228,3260,425620.5,3813988.5,2022,129.0,170.0,191.0,211.0,239.0,277.0,319.0,1.0,1.0
228,3290,425710.5,3813988.5,2022,101.0,173.0,192.0,211.0,242.0,275.0,309.0,1.0,1.0
259,22,415906.5,3813895.5,2022,117.0,179.0,226.0,237.0,248.0,268.0,299.0,1.0,1.0
242,31,415933.5,3813946.5,2022,113.0,177.0,226.0,237.0,248.0,269.0,302.0,1.0,1.0
266,87,416101.5,3813874.5,2022,114.0,178.0,228.0,239.0,250.0,271.0,310.0,1.0,1.0
261,95,416125.5,3813889.5,2022,107.0,175.0,228.0,239.0,251.0,272.0,318.0,1.0,1.0
245,138,416254.5,3813937.5,2022,113.0,177.0,229.0,239.0,250.0,270.0,303.0,1.0,1.0
241,171,416353.5,3813949.5,2022,112.0,174.0,228.0,239.0,251.0,270.0,300.0,1.0,1.0
260,209,416467.5,3813892.5,2022,107.0,176.0,229.0,239.0,250.0,271.0,303.0,1.0,1.0
267,210,416470.5,3813871.5,2022,109.0,176.0,229.0,239.0,251.0,272.0,302.0,1.0,1.0
256,248,416584.5,3813904.5,2022,114.0,175.0,228.0,239.0,251.0,273.0,300.0,1.0,1.0
256,297,416731.5,3813904.5,2022,137.0,179.0,228.0,238.0,249.0,271.0,297.0,1.0,1.0
263,328,416824.5,3813883.5,2022,137.0,212.0,230.0,239.0,249.0,271.0,304.0,1.0,1.0
241,330,416830.5,3813949.5,2022,121.0,186.0,229.0,239.0,250.0,271.0,299.0,1.0,1.0
249,377,416971.5,3813925.5,2022,155.0,189.0,229.0,238.0,248.0,268.0,296.0,1.0,2.0
241,402,417046.5,3813949.5,2022,142.0,213.0,231.0,240.0,251.0,273.0,307.0,1.0,2.0
266,431,417133.5,3813874.5,2022,134.0,210.0,229.0,237.0,247.0,268.0,304.0,1.0,1.0
256,478,417274.5,3813904.5,2022,139.0,189.0,229.0,238.0,248.0,267.0,292.0,1.0,1.0
256,493,417319.5,3813904.5,2022,147.0,211.0,229.0,237.0,247.0,266.0,299.0,1.0,1.0
265,519,417397.5,3813877.5,2022,142.0,208.0,227.0,236.0,245.0,264.0,287.0,1.0,1.0
252,563,417529.5,3813916.5,2022,150.0,208.0,228.0,237.0,247.0,267.0,296.0,1.0,1.0
265,595,417625.5,3813877.5,2022,149.0,206.0,228.0,237.0,246.0,264.0,291.0,1.0,1.0
240,615,417685.5,3813952.5,2022,150.0,207.0,228.0,237.0,246.0,264.0,291.0,1.0,1.0
257,637,417751.5,3813901.5,2022,151.0,208.0,228.0,237.0,247.0,265.0,289.0,1.0,1.0
264,684,417892.5,3813880.5,2022,140.0,208.0,228.0,237.0,246.0,264.0,295.0,1.0,1.0
261,707,417961.5,3813889.5,2022,156.0,209.0,228.0,237.0,246.0,262.0,284.0,1.0,1.0
250,725,418015.5,3813922.5,2022,154.0,209.0,228.0,237.0,246.0,265.0,296.0,1.0,1.0
246,779,418177.5,3813934.5,2022,139.0,209.0,228.0,237.0,246.0,265.0,299.0,1.0,1.0
266,792,418216.5,3813874.5,2022,152.0,209.0,227.0,235.0,244.0,261.0,290.0,1.0,1.0
261,835,418345.5,3813889.5,2022,156.0,212.0,229.0,237.0,246.0,263.0,292.0,1.0,1.0
245,851,418393.5,3813937.5,2022,151.0,211.0,230.0,239.0,249.0,269.0,309.0,1.0,1.0
258,885,418495.5,3813898.5,2022,157.0,211.0,229.0,237.0,246.0,265.0,293.0,1.0,1.0
246,901,418543.5,3813934.5,2022,151.0,214.0,231.0,239.0,248.0,266.0,301.0,1.0,1.0
259,931,418633.5,3813895.5,2022,152.0,213.0,230.0,239.0,248.0,268.0,307.0,1.0,1.0
247,960,418720.5,3813931.5,2022,152.0,214.0,230.0,239.0,248.0,268.0,302.0,1.0,1.0
252,994,418822.5,3813916.5,2022,140.0,211.0,230.0,238.0,248.0,270.0,301.0,1.0,1.0
262,1049,418987.5,3813886.5,2022,162.0,218.0,232.0,241.0,250.0,270.0,303.0,1.0,1.0
265,1062,419026.5,3813877.5,2022,164.0,216.0,232.0,240.0,250.0,275.0,312.0,1.0,1.0
254,1082,419086.5,3813910.5,2022,155.0,214.0,231.0,240.0,250.0,272.0,310.0,1.0,1.0
245,1117,419191.5,3813937.5,2022,152.0,216.0,231.0,239.0,248.0,267.0,302.0,1.0,1.0
260,1160,419320.5,3813892.5,2022,153.0,214.0,229.0,237.0,245.0,264.0,289.0,1.0,1.0
253,1179,419377.5,3813913.5,2022,151.0,215.0,230.0,238.0,246.0,264.0,292.0,1.0,1.0
266,1202,419446.5,3813874.5,2022,145.0,212.0,229.0,237.0,246.0,264.0,296.0,1.0,1.0
246,1230,419530.5,3813934.5,2022,149.0,213.0,229.0,237.0,245.0,264.0,305.0,1.0,1.0
246,1271,419653.5,3813934.5,2022,133.0,213.0,229.0,237.0,246.0,266.0,302.0,1.0,1.0
265,1304,419752.5,3813877.5,2022,148.0,214.0,229.0,237.0,246.0,264.0,303.0,1.0,1.0
255,1320,419800.5,3813907.5,2022,157.0,212.0,228.0,236.0,245.0,262.0,297.0,1.0,2.0
246,1352,419896.5,3813934.5,2022,152.0,210.0,229.0,238.0,248.0,270.0,304.0,1.0,1.0
260,1384,419992.5,3813892.5,2022,117.0,183.0,228.0,238.0,248.0,269.0,303.0,1.0,1.0
269,1434,420142.5,3813865.5,2022,140.0,180.0,230.0,240.0,251.0,271.0,298.0,1.0,1.0
264,1452,420196.5,3813880.5,2022,151.0,182.0,229.0,238.0,249.0,272.0,309.0,1.0,2.0
250,1495,420325.5,3813922.5,2022,107.0,178.0,227.0,237.0,249.0,274.0,312.0,1.0,1.0
245,1516,420388.5,3813937.5,2022,151.0,213.0,230.0,239.0,250.0,272.0,310.0,1.0,1.0
266,1545,420475.5,3813874.5,2022,161.0,215.0,229.0,237.0,246.0,265.0,294.0,1.0,1.0
241,1571,420553.5,3813949.5,2022,157.0,210.0,229.0,239.0,252.0,278.0,304.0,1.0,1.0
252,1609,420667.5,3813916.5,2022,131.0,212.0,230.0,239.0,251.0,274.0,309.0,1.0,2.0
243,1625,420715.5,3813943.5,2022,141.0,209.0,229.0,238.0,248.0,271.0,302.0,1.0,2.0
259,1650,420790.5,3813895.5,2022,133.0,210.0,229.0,238.0,251.0,277.0,310.0,1.0,2.0
255,1700,420940.5,3813907.5,2022,149.0,181.0,230.0,239.0,252.0,283.0,315.0,1.0,2.0
269,1711,420973.5,3813865.5,2022,136.0,182.0,229.0,238.0,249.0,275.0,308.0,1.0,2.0
256,1865,421435.5,3813904.5,2022,155.0,192.0,227.0,236.0,248.0,274.0,311.0,1.0,2.0
247,1904,421552.5,3813931.5,2022,126.0,174.0,225.0,235.0,246.0,270.0,302.0,1.0,1.0
263,1934,421642.5,3813883.5,2022,119.0,177.0,225.0,235.0,249.0,275.0,307.0,1.0,2.0
241,1972,421756.5,3813949.5,2022,126.0,175.0,222.0,234.0,245.0,270.0,304.0,1.0,1.0
243,2006,421858.5,3813943.5,2022,142.0,183.0,226.0,236.0,247.0,271.0,300.0,1.0,2.0
242,2025,421915.5,3813946.5,2022,113.0,178.0,226.0,236.0,248.0,271.0,301.0,1.0,1.0
258,2067,422041.5,3813898.5,2022,156.0,184.0,225.0,235.0,246.0,271.0,301.0,1.0,2.0
248,2091,422113.5,3813928.5,2022,143.0,179.0,222.0,234.0,245.0,271.0,323.0,1.0,1.0
266,2106,422158.5,3813874.5,2022,149.0,183.0,224.0,234.0,245.0,272.0,307.0,1.0,2.0
268,2153,422299.5,3813868.5,2022,151.0,180.0,221.0,232.0,243.0,269.0,310.0,1.0,1.0
240,2161,422323.5,3813952.5,2022,155.0,182.0,220.0,232.0,243.0,269.0,308.0,1.0,1.0
248,2198,422434.5,3813928.5,2022,149.0,180.0,223.0,234.0,246.0,271.0,307.0,1.0,1.0
262,2245,422575.5,3813886.5,2022,150.0,179.0,220.0,233.0,245.0,271.0,310.0,1.0,1.0
244,2252,422596.5,3813940.5,2022,148.0,178.0,220.0,233.0,246.0,274.0,312.0,1.0,1.0
254,2280,422680.5,3813910.5,2022,153.0,183.0,223.0,234.0,247.0,274.0,306.0,1.0,2.0
250,2325,422815.5,3813922.5,2022,144.0,183.0,220.0,232.0,246.0,275.0,309.0,1.0,1.0
243,2351,422893.5,3813943.5,2022,155.0,178.0,217.0,230.0,244.0,272.0,313.0,1.0,1.0
246,2378,422974.5,3813934.5,2022,158.0,187.0,220.0,232.0,247.0,273.0,311.0,1.0,1.0
261,2414,423082.5,3813889.5,2022,119.0,180.0,217.0,230.0,244.0,273.0,306.0,1.0,1.0
258,2441,423163.5,3813898.5,2022,130.0,178.0,214.0,227.0,242.0,271.0,306.0,1.0,1.0
242,2463,423229.5,3813946.5,2022,126.0,184.0,218.0,231.0,246.0,274.0,309.0,1.0,1.0
257,2496,423328.5,3813901.5,2022,130.0,194.0,219.0,231.0,245.0,271.0,305.0,1.0,1.0
264,2546,423478.5,3813880.5,2022,156.0,182.0,219.0,231.0,244.0,276.0,319.0,1.0,1.0
262,2566,423538.5,3813886.5,2022,148.0,182.0,218.0,229.0,242.0,273.0,307.0,1.0,1.0
262,2586,423598.5,3813886.5,2022,149.0,170.0,219.0,233.0,248.0,281.0,310.0,1.0,1.0
254,2636,423748.5,3813910.5,2022,145.0,179.0,221.0,233.0,248.0,276.0,309.0,1.0,1.0
256,2643,423769.5,3813904.5,2022,146.0,185.0,220.0,232.0,245.0,274.0,303.0,1.0,2.0
241,2678,423874.5,3813949.5,2022,126.0,184.0,215.0,230.0,246.0,279.0,318.0,1.0,1.0
265,2719,423997.5,3813877.5,2022,124.0,183.0,214.0,229.0,243.0,274.0,307.0,1.0,1.0
248,2758,424114.5,3813928.5,2022,144.0,191.0,217.0,229.0,243.0,274.0,309.0,1.0,1.0
243,2770,424150.5,3813943.5,2022,150.0,184.0,217.0,229.0,243.0,273.0,314.0,1.0,1.0
261,2810,424270.5,3813889.5,2022,153.0,179.0,216.0,230.0,247.0,276.0,305.0,1.0,1.0
260,2843,424369.5,3813892.5,2022,155.0,188.0,219.0,231.0,246.0,276.0,305.0,1.0,1.0
241,2858,424414.5,3813949.5,2022,149.0,179.0,216.0,229.0,246.0,277.0,310.0,1.0,1.0
266,2908,424564.5,3813874.5,2022,139.0,176.0,214.0,228.0,244.0,277.0,312.0,1.0,1.0
260,2924,424612.5,3813892.5,2022,147.0,180.0,219.0,233.0,253.0,281.0,317.0,1.0,1.0
244,2956,424708.5,3813940.5,2022,147.0,181.0,216.0,230.0,245.0,273.0,306.0,1.0,1.0
246,2995,424825.5,3813934.5,2022,145.0,184.0,217.0,231.0,247.0,274.0,314.0,1.0,1.0
267,3006,424858.5,3813871.5,2022,129.0,178.0,214.0,228.0,245.0,274.0,313.0,1.0,1.0
259,3053,424999.5,3813895.5,2022,143.0,182.0,217.0,231.0,245.0,272.0,322.0,1.0,1.0
252,3074,425062.5,3813916.5,2022,114.0,180.0,218.0,232.0,246.0,273.0,314.0,1.0,1.0
240,3207,425461.5,3813952.5,2022,98.0,171.0,192.0,216.0,244.0,278.0,322.0,1.0,1.0
240,3217,425491.5,3813952.5,2022,109.0,169.0,187.0,203.0,242.0,279.0,312.0,1.0,1.0
261,3280,425680.5,3813889.5,2022,151.0,173.0,190.0,204.0,232.0,273.0,311.0,1.0,1.0
272,14,415882.5,3813856.5,2022,150.0,178.0,226.0,237.0,247.0,266.0,296.0,1.0,1.0
274,35,415945.5,3813850.5,2022,116.0,180.0,227.0,237.0,248.0,267.0,298.0,1.0,1.0
289,63,416029.5,3813805.5,2022,110.0,182.0,226.0,237.0,249.0,269.0,300.0,1.0,1.0
280,94,416122.5,3813832.5,2022,107.0,182.0,229.0,239.0,251.0,271.0,308.0,1.0,1.0
297,137,416251.5,3813781.5,2022,111.0,173.0,225.0,238.0,250.0,271.0,306.0,1.0,1.0
278,174,416362.5,3813838.5,2022,102.0,175.0,227.0,239.0,251.0,274.0,311.0,1.0,1.0
279,205,416455.5,3813835.5,2022,102.0,172.0,227.0,239.0,251.0,273.0,309.0,1.0,1.0
275,232,416536.5,3813847.5,2022,105.0,175.0,228.0,240.0,252.0,272.0,303.0,1.0,1.0
283,246,416578.5,3813823.5,2022,102.0,171.0,227.0,239.0,252.0,275.0,310.0,1.0,1.0
279,274,416662.5,3813835.5,2022,132.0,176.0,228.0,238.0,250.0,273.0,306.0,1.0,1.0
289,325,416815.5,3813805.5,2022,160.0,214.0,231.0,239.0,250.0,271.0,300.0,1.0,2.0
271,354,416902.5,3813859.5,2022,159.0,211.0,228.0,237.0,247.0,268.0,299.0,1.0,1.0
285,385,416995.5,3813817.5,2022,107.0,206.0,229.0,239.0,250.0,273.0,309.0,1.0,1.0
270,412,417076.5,3813862.5,2022,130.0,211.0,229.0,238.0,248.0,270.0,306.0,1.0,1.0
280,447,417181.5,3813832.5,2022,146.0,212.0,229.0,238.0,247.0,266.0,294.0,1.0,1.0
298,454,417202.5,3813778.5,2022,144.0,208.0,231.0,240.0,251.0,271.0,300.0,1.0,1.0
287,499,417337.5,3813811.5,2022,145.0,191.0,228.0,237.0,247.0,267.0,298.0,1.0,1.0
286,518,417394.5,3813814.5,2022,148.0,206.0,228.0,236.0,245.0,263.0,288.0,1.0,1.0
295,559,417517.5,3813787.5,2022,147.0,191.0,228.0,237.0,246.0,264.0,289.0,1.0,1.0
272,596,417628.5,3813856.5,2022,150.0,207.0,228.0,237.0,246.0,264.0,290.0,1.0,1.0
287,605,417655.5,3813811.5,2022,147.0,186.0,228.0,237.0,247.0,266.0,293.0,1.0,1.0
284,630,417730.5,3813820.5,2022,131.0,186.0,229.0,238.0,248.0,266.0,297.0,1.0,1.0
299,663,417829.5,3813775.5,2022,149.0,209.0,228.0,237.0,246.0,263.0,296.0,1.0,1.0
284,711,417973.5,3813820.5,2022,157.0,210.0,228.0,237.0,246.0,263.0,291.0,1.0,1.0
272,729,418027.5,3813856.5,2022,149.0,207.0,228.0,237.0,246.0,264.0,293.0,1.0,1.0
293,778,418174.5,3813793.5,2022,155.0,210.0,227.0,236.0,244.0,262.0,299.0,1.0,1.0
279,782,418186.5,3813835.5,2022,156.0,209.0,226.0,235.0,244.0,261.0,292.0,1.0,2.0
276,820,418300.5,3813844.5,2022,150.0,210.0,227.0,236.0,244.0,262.0,298.0,1.0,1.0
274,842,418366.5,3813850.5,2022,153.0,211.0,228.0,236.0,245.0,262.0,294.0,1.0,1.0
282,879,418477.5,3813826.5,2022,154.0,213.0,228.0,236.0,244.0,260.0,286.0,1.0,1.0
280,920,418600.5,3813832.5,2022,147.0,211.0,230.0,238.0,248.0,267.0,295.0,1.0,1.0
299,942,418666.5,3813775.5,2022,154.0,213.0,230.0,239.0,248.0,267.0,301.0,1.0,1.0
283,961,418723.5,3813823.5,2022,157.0,212.0,230.0,239.0,249.0,267.0,300.0,1.0,1.0
286,1009,418867.5,3813814.5,2022,151.0,215.0,232.0,241.0,251.0,272.0,310.0,1.0,1.0
283,1031,418933.5,3813823.5,2022,123.0,211.0,232.0,242.0,253.0,283.0,322.0,1.0,1.0
299,1067,419041.5,3813775.5,2022,151.0,215.0,231.0,239.0,249.0,271.0,310.0,1.0,1.0
286,1103,419149.5,3813814.5,2022,153.0,215.0,231.0,239.0,248.0,267.0,304.0,1.0,1.0
294,1130,419230.5,3813790.5,2022,152.0,214.0,229.0,237.0,246.0,263.0,292.0,1.0,1.0
292,1165,419335.5,3813796.5,2022,153.0,215.0,230.0,237.0,246.0,265.0,306.0,1.0,1.0
293,1173,419359.5,3813793.5,2022,157.0,214.0,229.0,237.0,245.0,264.0,297.0,1.0,1.0
279,1219,419497.5,3813835.5,2022,136.0,214.0,229.0,237.0,246.0,265.0,304.0,1.0,1.0
286,1238,419554.5,3813814.5,2022,151.0,214.0,229.0,237.0,245.0,262.0,290.0,1.0,1.0
294,1275,419665.5,3813790.5,2022,152.0,213.0,229.0,237.0,247.0,267.0,309.0,1.0,1.0
278,1295,419725.5,3813838.5,2022,121.0,212.0,229.0,238.0,247.0,267.0,306.0,1.0,1.0
279,1338,419854.5,3813835.5,2022,148.0,213.0,229.0,237.0,246.0,265.0,300.0,1.0,1.0
278,1352,419896.5,3813838.5,2022,149.0,211.0,228.0,237.0,246.0,265.0,301.0,1.0,2.0
294,1439,420157.5,3813790.5,2022,152.0,208.0,229.0,238.0,248.0,270.0,307.0,1.0,1.0
293,1441,420163.5,3813793.5,2022,152.0,185.0,229.0,238.0,248.0,271.0,307.0,1.0,1.0
278,1519,420397.5,3813838.5,2022,144.0,209.0,229.0,239.0,250.0,272.0,308.0,1.0,1.0
299,1535,420445.5,3813775.5,2022,125.0,208.0,229.0,238.0,248.0,271.0,310.0,1.0,2.0
272,1572,420556.5,3813856.5,2022,158.0,212.0,229.0,238.0,249.0,274.0,304.0,1.0,1.0
294,1592,420616.5,3813790.5,2022,152.0,209.0,228.0,237.0,246.0,269.0,305.0,1.0,1.0
298,1624,420712.5,3813778.5,2022,135.0,183.0,230.0,240.0,252.0,277.0,311.0,1.0,2.0
291,1667,420841.5,3813799.5,2022,130.0,187.0,227.0,236.0,247.0,271.0,309.0,1.0,2.0
270,1689,420907.5,3813862.5,2022,140.0,181.0,231.0,240.0,253.0,279.0,315.0,1.0,2.0
286,1723,421009.5,3813814.5,2022,143.0,179.0,229.0,237.0,249.0,277.0,313.0,1.0,2.0
297,1746,421078.5,3813781.5,2022,123.0,181.0,228.0,238.0,250.0,278.0,311.0,1.0,2.0
287,1858,421414.5,3813811.5,2022,153.0,207.0,227.0,236.0,248.0,273.0,300.0,1.0,1.0
297,1872,421456.5,3813781.5,2022,154.0,187.0,229.0,238.0,250.0,276.0,300.0,1.0,2.0
