row,col,x,y,year,OGI,50PCGI,OGMx,Peak,OGD,50PCGD,OGMn,NumCycles,QA,DurGU,DurGD,LOS
16,28,415924.5,3814624.5,2022,0.5311018309712651,0.9782731566380949,0.6546247381680984,0.3881267172009669,0.10843684189057694,-0.9697238905930344,-0.2644869264788113,1.0,1.0,-0.3207083871137913,-0.32873019543331056,-0.5340355009253687
11,48,415984.5,3814639.5,2022,0.42437570266025787,1.0552473091833015,0.6546247381680984,0.602216411366824,0.10843684189057694,-0.7869542596895654,-0.2644869264788113,1.0,1.0,-0.21851306282667507,-0.32873019543331056,-0.4506534940864794
10,81,416083.5,3814642.5,2022,0.47773876681576144,1.1322214617285078,1.0107638637939103,1.030395799698538,0.7691395376350482,-0.42141499788262754,-0.44965264683328365,1.0,1.0,-0.16741540068311697,-0.8194997912722407,-0.5757265043448133
17,113,416179.5,3814621.5,2022,0.2642865101937471,1.2091956142737144,1.0107638637939103,1.030395799698538,0.7691395376350482,-0.2386453669791586,-0.44965264683328365,1.0,1.0,0.0369752478911155,-0.8194997912722407,-0.4089624906670348
7,121,416203.5,3814651.5,2022,0.6378279592822722,1.1322214617285078,1.0107638637939103,1.030395799698538,0.7691395376350482,-0.2386453669791586,-0.44965264683328365,1.0,1.0,-0.3207083871137913,-0.8194997912722407,-0.7007995146031473
22,153,416299.5,3814606.5,2022,0.47773876681576144,0.9782731566380949,0.8326943009810043,0.816306105532681,0.5489053057202244,-0.2386453669791586,-0.17190406630157512,1.0,1.0,-0.21851306282667507,-0.42688411460109654,-0.4506534940864794
10,181,416383.5,3814642.5,2022,0.42437570266025787,-1.023054809537274,0.8326943009810043,1.030395799698538,0.7691395376350482,-0.2386453669791586,-0.5422355070105198,1.0,1.0,-0.16741540068311697,-0.9176537104400266,-0.5757265043448133
29,226,416518.5,3814585.5,2022,0.5844648951267686,-0.8691065044468609,1.0107638637939103,1.030395799698538,0.5489053057202244,-0.42141499788262754,0.013261654052897235,1.0,1.0,-0.2696107249702332,-0.23057627626552452,-0.4506534940864794
28,266,416638.5,3814588.5,2022,0.3710126385047543,1.0552473091833015,0.8326943009810043,0.816306105532681,0.32867107380540067,-0.42141499788262754,-0.634818367187756,1.0,1.0,-0.11631773853955885,-0.8194997912722407,-0.5757265043448133
25,278,416674.5,3814597.5,2022,0.42437570266025787,1.286169766818921,1.0107638637939103,0.816306105532681,0.32867107380540067,-0.7869542596895654,-0.7274012273649921,1.0,1.0,-0.11631773853955885,-0.9176537104400266,-0.6591085111837026
9,308,416764.5,3814645.5,2022,0.42437570266025787,1.286169766818921,1.0107638637939103,0.816306105532681,0.32867107380540067,-0.7869542596895654,-0.5422355070105198,1.0,1.0,-0.11631773853955885,-0.7213458721044547,-0.5757265043448133
11,359,416917.5,3814639.5,2022,0.15756038188273994,0.9782731566380949,0.6546247381680984,0.3881267172009669,0.10843684189057694,-1.1524935214965033,-0.8199840875422283,1.0,1.0,0.0369752478911155,-0.9176537104400266,-0.492344497505924
12,376,416968.5,3814636.5,2022,0.15756038188273994,0.7473506990024754,0.6546247381680984,0.602216411366824,0.10843684189057694,-0.7869542596895654,-0.5422355070105198,1.0,1.0,0.0369752478911155,-0.6231919529366686,-0.3672714872475901
24,416,417088.5,3814600.5,2022,0.5311018309712651,0.9782731566380949,0.6546247381680984,0.3881267172009669,-0.11179739002424681,-1.3352631523999723,-1.653229829137354,1.0,1.0,-0.3207083871137913,-1.702885063782315,-1.1594005522170383
19,430,417130.5,3814615.5,2022,0.5311018309712651,0.9782731566380949,0.6546247381680984,0.3881267172009669,-0.33203162193907054,-1.5180327833034413,-1.4680641087828816,1.0,1.0,-0.3207083871137913,-1.4084233062789568,-1.076018545378149
14,460,417220.5,3814630.5,2022,1.0113694083707974,0.9782731566380949,0.4765551753551924,0.17403702303510987,-0.33203162193907054,-1.5180327833034413,-1.74581268931459,1.0,1.0,-0.8316850085493724,-1.702885063782315,-1.5763105864114848
28,495,417325.5,3814588.5,2022,0.3710126385047543,0.9782731566380949,0.4765551753551924,0.17403702303510987,-0.5522658538538943,-1.8835720451103792,-2.208726990200771,1.0,1.0,-0.21851306282667507,-2.095500740453459,-1.2844735624753723
11,531,417433.5,3814639.5,2022,1.331547793303819,1.1322214617285078,0.6546247381680984,0.17403702303510987,-0.5522658538538943,-1.8835720451103792,-2.208726990200771,1.0,1.0,-1.087173319267163,-2.095500740453459,-2.034911624025376
6,564,417532.5,3814654.5,2022,0.797917151748783,0.9012990040928884,0.4765551753551924,0.17403702303510987,-0.33203162193907054,-1.5180327833034413,-2.0235612698462986,1.0,1.0,-0.62729435997514,-1.9973468212856729,-1.5346195829920402
2,576,417568.5,3814666.5,2022,0.3176495743492507,0.9012990040928884,0.6546247381680984,0.3881267172009669,-0.11179739002424681,-1.3352631523999723,-1.4680641087828816,1.0,1.0,-0.11631773853955885,-1.5065772254467429,-0.9092545317003705
10,611,417673.5,3814642.5,2022,0.9046432800597901,1.286169766818921,0.8326943009810043,0.3881267172009669,-0.11179739002424681,-1.5180327833034413,-1.8383955494918263,1.0,1.0,-0.62729435997514,-1.899192902117887,-1.5346195829920402
0,642,417766.5,3814672.5,2022,0.5844648951267686,1.1322214617285078,0.8326943009810043,0.602216411366824,0.10843684189057694,-0.9697238905930344,-1.190315528251173,1.0,1.0,-0.3207083871137913,-1.3102693871111708,-0.9926365385392597
20,680,417880.5,3814612.5,2022,-0.5361594521388067,1.3631439193641273,1.0107638637939103,0.816306105532681,0.32867107380540067,-0.6041846287860965,-1.0051498078967007,1.0,1.0,0.8034401800444873,-1.2121154679433848,-0.03374345989203298
8,694,417922.5,3814648.5,2022,1.2248216649928116,1.3631439193641273,0.8326943009810043,0.602216411366824,-0.11179739002424681,-1.3352631523999723,-1.74581268931459,1.0,1.0,-0.9338803328364887,-1.801038982950101,-1.7430746000892634
2,731,418033.5,3814666.5,2022,0.9580063442152937,1.4401180719093338,1.1888334266068163,1.030395799698538,0.7691395376350482,-0.055875736075689665,-0.634818367187756,1.0,1.0,-0.5761966978315819,-1.0158076296078127,-1.0343275419587044
26,778,418174.5,3814594.5,2022,0.6378279592822722,1.4401180719093338,1.5449725522326283,1.6726648821961092,1.4298422333795193,0.4924331566347172,0.19842737440736957,1.0,1.0,-0.16741540068311697,-0.42688411460109654,-0.4089624906670348
24,789,418207.5,3814600.5,2022,0.7445540875932793,1.5170922244545404,1.5449725522326283,1.6726648821961092,1.4298422333795193,0.3096635257312482,0.6613416752935505,1.0,1.0,-0.2696107249702332,0.06388548123783357,-0.2838894804087008
17,835,418345.5,3814621.5,2022,0.3176495743492507,1.3631439193641273,1.3669029894197222,1.2444854938643952,0.9893737695498719,1.040742049345124,0.7539245354707866,1.0,1.0,0.08807291003467362,0.3583472387411916,0.09132955036630094
21,856,418408.5,3814609.5,2022,-0.5361594521388067,1.0552473091833015,1.1888334266068163,1.2444854938643952,0.9893737695498719,0.4924331566347172,0.939090255825259,1.0,1.0,0.8545378421880453,0.5546550770767636,0.8417676119163044
19,877,418471.5,3814615.5,2022,-1.4433315427823676,0.9012990040928884,0.8326943009810043,0.816306105532681,0.5489053057202244,-0.055875736075689665,-0.35706978665604744,1.0,1.0,1.621002774341417,-0.6231919529366686,0.9668406221746384
24,918,418594.5,3814600.5,2022,0.7445540875932793,1.2091956142737144,1.1888334266068163,1.030395799698538,0.7691395376350482,-0.055875736075689665,0.013261654052897235,1.0,1.0,-0.37180604925734945,-0.32873019543331056,-0.5757265043448133
1,942,418666.5,3814669.5,2022,0.797917151748783,1.4401180719093338,1.3669029894197222,1.2444854938643952,0.9893737695498719,-0.055875736075689665,-0.7274012273649921,1.0,1.0,-0.37180604925734945,-1.2121154679433848,-0.950945535119815
11,985,418795.5,3814639.5,2022,-0.1626180030502816,1.3631439193641273,1.3669029894197222,1.4585751880302522,0.9893737695498719,0.1268938948277793,0.6613416752935505,1.0,1.0,0.5479518693266966,0.26019331957340563,0.42485757772185806
9,990,418810.5,3814645.5,2022,0.3176495743492507,1.4401180719093338,1.5449725522326283,1.4585751880302522,1.2096080014646957,0.4924331566347172,0.4761759549390781,1.0,1.0,0.13917057217823173,-0.03426843792995246,-0.03374345989203298
29,1028,418924.5,3814585.5,2022,-0.055891874739274414,-0.8691065044468609,1.1888334266068163,1.2444854938643952,0.7691395376350482,0.1268938948277793,0.19842737440736957,1.0,1.0,0.3946588828960223,-0.13242235709773847,0.1330205537857456
5,1057,419011.5,3814657.5,2022,0.42437570266025787,1.0552473091833015,1.0107638637939103,1.030395799698538,0.5489053057202244,-0.42141499788262754,-0.07932120612433893,1.0,1.0,-0.11631773853955885,-0.32873019543331056,-0.3672714872475901
11,1105,419155.5,3814639.5,2022,0.47773876681576144,1.286169766818921,1.0107638637939103,0.816306105532681,0.32867107380540067,-0.2386453669791586,0.5687588151163143,1.0,1.0,-0.16741540068311697,0.45650115790897766,-0.11712546673092226
6,1138,419254.5,3814654.5,2022,0.10419731772723635,-0.9460806569920674,0.8326943009810043,0.602216411366824,0.32867107380540067,0.1268938948277793,0.7539245354707866,1.0,2.0,0.13917057217823173,0.6528089962445497,0.2580935640440795
21,1166,419338.5,3814609.5,2022,-0.0025288105837708245,1.2091956142737144,0.8326943009810043,0.602216411366824,-0.11179739002424681,-0.9697238905930344,-0.634818367187756,1.0,2.0,0.24136589646534795,-0.6231919529366686,-0.2838894804087008
28,1198,419434.5,3814588.5,2022,0.8512802159042866,1.2091956142737144,0.8326943009810043,0.3881267172009669,-0.11179739002424681,-0.9697238905930344,-0.8199840875422283,1.0,1.0,-0.5761966978315819,-0.8194997912722407,-1.0343275419587044
26,1216,419488.5,3814594.5,2022,0.47773876681576144,1.0552473091833015,0.8326943009810043,0.816306105532681,0.10843684189057694,-0.6041846287860965,-1.0051498078967007,1.0,2.0,-0.21851306282667507,-1.1139615487755987,-0.8258725248614812
6,1251,419593.5,3814654.5,2022,0.10419731772723635,0.6703765464572689,0.6546247381680984,0.3881267172009669,0.10843684189057694,-0.7869542596895654,-1.282898388428409,1.0,1.0,0.08807291003467362,-1.4084233062789568,-0.6591085111837026
7,1278,419674.5,3814651.5,2022,-0.055891874739274414,-0.9460806569920674,0.4765551753551924,0.17403702303510987,-0.5522658538538943,-1.3352631523999723,-0.634818367187756,1.0,2.0,0.19026823432178983,-0.42688411460109654,-0.2421984769892562
8,1293,419719.5,3814648.5,2022,0.9046432800597901,0.9012990040928884,0.6546247381680984,0.3881267172009669,0.32867107380540067,0.3096635257312482,-0.44965264683328365,1.0,1.0,-0.6783920221186981,-0.6231919529366686,-0.9092545317003705
25,1338,419854.5,3814597.5,2022,0.3176495743492507,0.7473506990024754,0.4765551753551924,0.3881267172009669,-0.11179739002424681,-0.2386453669791586,-0.634818367187756,1.0,1.0,-0.16741540068311697,-0.6231919529366686,-0.5340355009253687
12,1352,419896.5,3814636.5,2022,-0.32270719551679233,-0.022390826449589524,0.29848561254228645,-0.040052671130747196,-0.5522658538538943,-1.1524935214965033,0.013261654052897235,1.0,1.0,0.3946588828960223,0.26019331957340563,0.2580935640440795
29,1408,420064.5,3814585.5,2022,0.5844648951267686,-0.6381840468112414,0.29848561254228645,-0.040052671130747196,-0.5522658538538943,-0.7869542596895654,-0.7274012273649921,1.0,1.0,-0.47400137354446564,-0.5250380337688826,-0.7841815214420366
6,1438,420154.5,3814654.5,2022,-0.109254938894778,0.20853163118602996,0.12041604972938046,-0.040052671130747196,-0.5522658538538943,-0.6041846287860965,-0.5422355070105198,1.0,1.0,0.13917057217823173,-0.32873019543331056,-0.1588164701503669
24,1458,420214.5,3814600.5,2022,0.6911910234377758,0.516428241366856,0.4765551753551924,0.17403702303510987,-0.33203162193907054,-0.42141499788262754,-0.35706978665604744,1.0,1.0,-0.5250990356880237,-0.23057627626552452,-0.7007995146031473
7,1492,420316.5,3814651.5,2022,0.6378279592822722,-0.7921323519016544,0.4765551753551924,0.3881267172009669,0.10843684189057694,0.1268938948277793,-0.7274012273649921,1.0,1.0,-0.47400137354446564,-0.8194997912722407,-0.8258725248614812
20,1518,420394.5,3814612.5,2022,0.5844648951267686,-1.1000289620824804,0.4765551753551924,0.3881267172009669,0.10843684189057694,-0.055875736075689665,-0.35706978665604744,1.0,1.0,-0.42290371140090754,-0.42688411460109654,-0.617417507764258
