row,col,x,y,year,kmeans_label,gmm_label,gmm_posterior_0,gmm_posterior_1,gmm_posterior_2,gmm_posterior_3,gmm_posterior_4,gmm_posterior_5,gmm_posterior_6,gmm_posterior_7,gmm_posterior_8,gmm_posterior_9
10,2544,423472.5,3814642.5,2022,6,8,5.7733456555447576e-39,0.00017240525212912505,7.49533060566409e-32,0.0027922692936409913,3.6377659380943825e-15,0.0010745275014775453,7.575345768405768e-13,0.0038936473282889833,0.9919696341566184,9.751646708359464e-05
7,2557,423511.5,3814651.5,2022,6,8,9.713331343772392e-41,0.00042309926368676304,7.996647274677085e-30,0.003550361960404998,2.365622482756232e-17,0.001406833046599698,5.716248874104763e-14,0.0014266966455914107,0.9931920229903433,9.860933167386516e-07
19,2609,423667.5,3814615.5,2022,6,7,5.518744162505642e-13,0.00011784421968330774,1.8412575401223728e-15,0.03231453151167161,0.00014718827516194916,1.2775089277844888e-05,2.9471344647544264e-07,0.9054264533805183,0.061788794665411956,0.0001921181442746148
21,2614,423682.5,3814609.5,2022,6,8,1.2613504501157388e-14,0.0003282206104687755,3.018697198229343e-18,0.01627869310860754,5.998653405537748e-06,5.2488588845497884e-05,3.8604285382110374e-08,0.3742464807676529,0.608420305210396,0.0006677744563260346
23,2644,423772.5,3814603.5,2022,0,8,2.420077505616487e-21,8.779929573706295e-05,2.3194090358885145e-17,0.010352473670289875,1.1957627237962239e-08,0.00379129237299551,3.271116926406192e-08,0.01256952943503516,0.9727862913802774,0.00041256917686923004
23,2684,423892.5,3814603.5,2022,6,7,2.824161953474948e-15,0.00032253722978465205,1.6457718468628495e-23,0.012011239008782145,8.563663819244906e-06,2.906483510237572e-07,3.2727100373750285e-09,0.9488880040296627,0.03873824912148395,3.1113025402564883e-05
27,2719,423997.5,3814591.5,2022,6,7,4.720867191796968e-16,0.0029558860307556715,4.190406973652391e-28,0.014165668191329656,8.546540337580439e-08,1.189184734231207e-08,2.1194422337313145e-11,0.975986702485332,0.0068892729934585985,2.3729206777121494e-06
10,2730,424030.5,3814642.5,2022,6,7,3.109565287980889e-21,0.0017300171618744654,1.0020370047025219e-23,0.045456063164987556,2.0666133619836087e-09,5.126309990483189e-07,2.7808629943363192e-11,0.9063165434594058,0.04648244416381286,1.4417324498130368e-05
9,2775,424165.5,3814645.5,2022,6,8,4.890308895658432e-16,0.00028347372597043726,9.326735812587652e-19,0.032464871417018086,1.61819566630054e-08,3.8040722540247036e-05,9.372694896032205e-08,0.16681400021737328,0.8000616436255846,0.000337860382607295
26,2813,424279.5,3814594.5,2022,6,8,7.766840154235574e-26,0.005135904756943526,1.4854927181385622e-28,0.03348093001061992,3.123117031945616e-14,9.37532042502655e-06,3.6730980892689213e-09,0.047484524975487497,0.9138793106012542,9.95066214138569e-06
9,2820,424300.5,3814645.5,2022,6,8,1.4140935823151197e-43,0.0033576234329742213,1.3661994217485876e-36,0.004972698249516882,9.282387957318689e-22,0.00022127112842167335,1.1799312774971954e-15,0.00037754596924199777,0.9910704765058217,3.847140215627725e-07
23,2863,424429.5,3814603.5,2022,8,1,1.0758967882818059e-41,0.7125958666966902,2.2576253767418758e-35,0.218759510002921,1.4109955273945217e-17,1.5703139169273824e-06,6.782210019115244e-14,0.004917446781481424,0.0637255801122133,2.609270933612922e-08
33,23,415909.5,3814573.5,2022,0,8,1.1271318917525665e-59,5.23377509019225e-06,6.499308050358556e-53,8.795809762329016e-07,2.1890536658275078e-25,0.20617822481130033,2.426482329227631e-17,1.1564232006362085e-11,0.7938156616700581,1.5101022313718305e-10
59,35,415945.5,3814495.5,2022,0,8,7.493405791804615e-65,2.878458021051878e-06,2.3467552379318104e-58,1.0620795265330808e-06,5.382530772192061e-28,0.058119422126902416,2.268446805703358e-20,7.371708286394257e-12,0.9418766373015185,2.665930491173511e-11
30,69,416047.5,3814582.5,2022,9,2,0.03300339557508012,1.3205567160112262e-10,0.9629678965587294,1.9389192032668874e-05,0.0004162207184879894,3.160564781849493e-08,0.000709373293108408,2.405785268031081e-07,4.7588334192612724e-09,0.0028834475874976086
54,116,416188.5,3814510.5,2022,9,2,0.05509722242177038,6.003201149957155e-09,0.9085833226280668,0.00045595748995811303,0.004332575555537932,4.606573261207594e-06,0.018995634804653036,1.991830681881822e-06,3.77745887444821e-07,0.012528304946982451
50,135,416245.5,3814522.5,2022,9,2,0.04202725579724518,3.901345339423626e-09,0.9266426767604055,4.1855237033124355e-05,0.010847754997279403,1.9158294132153688e-07,0.01297184866002807,1.3433324282015996e-06,5.795086275013376e-10,0.007467069151785806
37,169,416347.5,3814561.5,2022,0,8,4.790021375375515e-42,2.154458062334762e-05,1.237756741723276e-37,0.0003933124366782111,1.7451176909486988e-15,0.11229392933648123,3.254892974465449e-12,2.11582008344836e-07,0.8872905064911327,4.955698188380642e-07
42,206,416458.5,3814546.5,2022,0,8,4.852010950871559e-63,9.630288300104775e-06,1.7983720713169032e-58,1.6401976954164727e-06,1.2613231647513933e-26,0.09451410161311474,6.364818869506189e-19,1.356922459164294e-11,0.9054746278343464,5.297357512048866e-11
46,234,416542.5,3814534.5,2022,7,2,0.010662112669654854,7.962154463285077e-11,0.9843669082138211,4.220426123662598e-05,0.002587335159889153,4.8422527571777846e-08,0.0015861892284283483,5.450058492292554e-08,1.0756749947789327e-08,0.0007551367074861851
55,257,416611.5,3814507.5,2022,9,2,0.05507186816832019,2.976656327831114e-10,0.9413543660240867,8.783975295112829e-06,8.444963615415835e-05,2.2673011374052864e-07,0.002069530097559093,1.2346788040065169e-07,2.9527057124837863e-09,0.0014106486502204045
