row,col,x,y,year,OGI,50PCGI,OGMx,Peak,OGD,50PCGD,OGMn,NumCycles,QA,DurGU,DurGD,LOS
8,12,595267.5,3516691.5,2023,-0.8089038092209063,-1.559383133656793,-0.9576840003814872,-0.3958817590063839,0.5960279005834016,1.5865889586705588,0.6037818637781507,1.0,1.0,0.25434594258294546,0.028166637910666058,0.9444186526937747
23,59,595408.5,3516646.5,2023,-0.7159023924482947,-1.8630602599075594,0.005069956206399885,0.8165282969422245,1.6111292006302995,1.9563748651194135,1.4791843681864674,1.0,1.0,0.7202911728562891,-0.09256266199849075,1.409469155993997
8,69,595438.5,3516691.5,2023,-0.7159023924482947,-1.711221696782176,-0.47630702208754366,0.41239161162602167,1.3855511339532112,1.7345033212501006,0.9320578029312695,1.0,1.0,0.44072403469228294,-0.4547505617259612,1.0772902250652667
1,94,595513.5,3516712.5,2023,-0.8089038092209063,-1.8630602599075594,-0.7972250076168393,0.008254926309818878,0.9343950005990342,1.5865889586705588,0.49435655072711115,1.0,1.0,0.3475349886376142,-0.4547505617259612,0.8779828665080286
0,146,595669.5,3516715.5,2023,-0.5298995589030714,-1.4075445705314096,-0.3158480293228958,0.41239161162602167,1.2727621006146668,1.5865889586705588,1.2603337420843883,1.0,1.0,0.3475349886376142,0.028166637910666058,1.1437260112510128
12,164,595723.5,3516679.5,2023,-0.43689814213045974,-1.2557060074060262,-0.3158480293228958,0.5471038400647559,1.9494963006459323,2.178246408988726,1.2603337420843883,1.0,1.0,0.25434594258294546,-0.6962091615442748,1.0772902250652667
3,207,595852.5,3516706.5,2023,-0.622900975675683,-1.711221696782176,-0.6367660148521915,0.2776793831872874,1.4983401672917553,1.8824176838296425,1.1509084290333487,1.0,1.0,0.25434594258294546,-0.33402126181680436,1.1437260112510128
22,223,595900.5,3516649.5,2023,-0.15789389181262484,-0.9520288811552595,-0.15538903655824796,0.6818160685034902,1.7239182339688437,2.1042892276989553,1.4791843681864674,1.0,1.0,0.06796785047360797,-0.21329196190764757,1.0108544388795206
4,255,595996.5,3516703.5,2023,-0.5298995589030714,-2.0148988230329428,-1.118142993146135,0.5471038400647559,2.062285333984476,2.0303320464091845,1.2603337420843883,1.0,1.0,-0.1184102416357295,-0.8169384614534316,1.1437260112510128
15,286,596089.5,3516670.5,2023,-0.25089530858523645,-1.4075445705314096,-0.47630702208754366,0.41239161162602167,2.400652434000109,2.326160771568268,1.807460307339586,1.0,1.0,-0.025221195581060764,-0.575479861635118,1.276597583622505
15,307,596152.5,3516670.5,2023,-0.43689814213045974,-1.2557060074060262,-0.15538903655824796,0.8165282969422245,1.9494963006459323,2.2522035902784974,1.6980349942885467,1.0,1.0,0.3475349886376142,-0.21329196190764757,1.343033369808251
8,340,596251.5,3516691.5,2023,-0.25089530858523645,-0.9520288811552595,0.16552894897104772,1.085952753819693,1.8367072673073879,1.9563748651194135,1.588609681237507,1.0,1.0,0.3475349886376142,-0.21329196190764757,1.1437260112510128
17,382,596377.5,3516664.5,2023,-0.43689814213045974,-1.2557060074060262,-0.47630702208754366,0.14296715474855315,0.5960279005834016,1.8824176838296425,1.588609681237507,1.0,1.0,0.1611568965282767,1.1147303370930775,1.276597583622505
12,405,596446.5,3516679.5,2023,-0.06489247504001318,-0.8001903180298763,-0.6367660148521915,-0.26116953056764963,0.14487176722922468,1.5865889586705588,1.2603337420843883,1.0,1.0,-0.304788333745067,1.2354596370022342,0.8115470803222825
6,439,596548.5,3516697.5,2023,-0.15789389181262484,-0.4965131917791096,-0.3158480293228958,-0.12645730212891537,0.03208273389068046,0.9949315083523914,1.041483115982309,1.0,1.0,-0.025221195581060764,1.1147303370930775,0.7451112941365365
7,458,596605.5,3516694.5,2023,-0.25089530858523645,-1.2557060074060262,-0.9576840003814872,-0.6653062158838524,-0.08070629944786376,1.0688886896421623,0.49435655072711115,1.0,1.0,-0.304788333745067,0.6318131374564501,0.47936814939355227
