row,col,x,y,year,kmeans_label,gmm_label,gmm_posterior_0,gmm_posterior_1,gmm_posterior_2,gmm_posterior_3,gmm_posterior_4,gmm_posterior_5,gmm_posterior_6,gmm_posterior_7,gmm_posterior_8,gmm_posterior_9
7,458,596605.5,3516694.5,2023,6,5,3.1392367446815763e-06,0.04061194648489618,3.5783964823752e-23,0.045746709560058496,2.733987097234251e-11,0.9101733227453604,0.0032676124197340154,0.00018807192277861537,1.3188429548078908e-42,9.197603088454812e-06
12,493,596710.5,3516679.5,2023,4,5,4.561967579260056e-05,0.009850827701624968,2.1223302885189317e-16,1.8097792626719832e-06,2.7992074872802634e-19,0.9682974271827443,1.5291381117420863e-05,0.021789024277461013,2.5942813826231224e-32,1.9965219753808423e-12
16,521,596794.5,3516667.5,2023,4,7,7.197500027670372e-19,2.333994014791623e-13,2.623814208170112e-13,6.679052013467402e-23,8.0059246029087195e-56,0.39011982826476727,5.542341804694324e-15,0.6098801717347316,1.5907202048491204e-49,1.7359118174853443e-44
24,557,596902.5,3516643.5,2023,4,5,0.0003655389806614622,0.0009542171382970046,1.4846123942636557e-24,0.19533539964589708,8.597238410181172e-18,0.7994412439446128,0.003083320738183876,0.000820278578146416,1.1415132495366744e-59,9.74202185355289e-10
13,577,596962.5,3516676.5,2023,9,7,1.0633598151474417e-109,1.4468973699113845e-77,2.500282198367434e-17,9.951971783236996e-113,1.1657742101389241e-278,3.6441986173032384e-13,1.0531432143503242e-73,0.9999999999996358,2.5177717861440585e-210,1.3509638650116678e-224
3,605,597046.5,3516706.5,2023,9,7,1.3077251198116294e-61,1.7364167110399349e-40,2.0962125668137465e-14,1.4340209541942053e-64,6.676695522207134e-169,3.0912819635847486e-05,3.745370259627086e-42,0.9999690871803425,1.790844775873843e-129,4.0449551757692834e-135
2,640,597151.5,3516709.5,2023,9,7,5.140125928508371e-60,7.22675646629041e-49,1.0478338629478517e-12,2.6032769302791986e-68,8.281813000769944e-164,1.5668489615683716e-06,1.3974734872159571e-44,0.9999984331499903,1.5984709747307642e-121,1.2825115696184607e-134
24,689,597298.5,3516643.5,2023,4,5,4.273932141525187e-06,5.049626796003543e-06,2.223593388439305e-26,9.641209828861216e-09,2.063790501300197e-24,0.9971943184724731,6.171417446397327e-05,0.0027346341529114735,1.4606615587628938e-66,4.749990374715334e-15
21,713,597370.5,3516652.5,2023,9,7,3.5672790074595984e-24,4.481656398039002e-22,6.111572889568742e-16,1.8242357472639302e-34,8.480049781910067e-67,0.2951869015167565,6.371810811602137e-20,0.7048130984832428,1.1778540774706263e-58,1.421898136189266e-59
29,748,597475.5,3516628.5,2023,9,7,1.681944932662145e-84,2.7537558692141524e-71,2.3823984561074528e-17,9.139356892289658e-100,2.11493662883326e-218,1.7090408480072862e-10,4.599624687318949e-61,0.9999999998290967,8.561768141964331e-164,4.0664530507527606e-183
10,776,597559.5,3516685.5,2023,9,7,4.1565869775530776e-33,1.5115719319409954e-31,1.2258652096793845e-13,1.2669822239330958e-46,9.072240955753271e-91,0.01066005570439226,3.123821768140508e-28,0.9893399442954858,5.884070263337565e-77,3.978570257411199e-82
17,780,597571.5,3516664.5,2023,9,5,7.382437232523773e-12,5.2264304669557846e-14,1.1422389189201233e-16,5.975758483924471e-22,3.850394604275897e-40,0.9678831694784954,5.835264990766664e-13,0.03211683051348696,1.0707250555294563e-53,3.2700229809686135e-36
2,813,597670.5,3516709.5,2023,9,5,9.553386789755391e-10,2.1481323713245796e-11,5.802608467135107e-28,8.821961930778494e-17,3.259847691946566e-36,0.9997629346777365,1.93939799546329e-07,0.00023687040564340474,1.1849788976698933e-79,5.414257873547111e-25
6,843,597760.5,3516697.5,2023,4,5,5.089199722382485e-07,1.4743027155993756e-06,1.848217446932525e-23,9.509870694844898e-12,5.076038159287424e-27,0.9814573154232034,1.8995628606920098e-06,0.018538801781737977,2.3054284625834178e-58,2.11017397186028e-18
0,884,597883.5,3516715.5,2023,9,7,3.4685372385474785e-58,1.1668182619309971e-62,3.2205807702370463e-13,8.80749854368673e-80,1.3800052428001596e-149,3.295812485652154e-09,4.05791375411827e-49,0.9999999967038651,1.080221214079382e-117,2.1476194369934703e-140
18,905,597946.5,3516661.5,2023,9,5,2.982314861306008e-08,1.879199122452613e-10,9.413888501192934e-16,3.1795620162487786e-15,2.290099406647798e-28,0.9504332409378494,6.29236034206941e-10,0.049566728421841184,2.5237495522098268e-45,5.783369859042059e-26
4,949,598078.5,3516703.5,2023,9,7,1.1705779310929419e-68,4.010324137305185e-61,3.5643651744025394e-12,2.148951056856976e-83,4.183481807756727e-169,1.7014870194166507e-11,7.332027357340608e-54,0.9999999999794209,4.584074287462544e-131,6.958625137226104e-151
23,977,598162.5,3516646.5,2023,9,5,1.835147979816669e-05,4.1405225849241897e-07,4.864627625931112e-18,4.674635811739374e-09,1.093009575772881e-22,0.9954324616330656,3.658788708406976e-06,0.004545109371533642,1.818097490430836e-52,1.6453407094657003e-18
20,990,598201.5,3516655.5,2023,9,7,3.531551043645776e-15,6.641916913191125e-18,3.105433139763842e-11,1.5802021380945963e-25,4.820903465390671e-47,0.3323807267443097,1.2070354769533105e-16,0.6676192732246319,7.250604601346105e-48,3.5215798115460785e-45
22,1049,598378.5,3516649.5,2023,4,5,0.00016483473209424497,5.685154914075896e-05,1.424769098518709e-22,0.026317429751557066,2.901450187960032e-18,0.969237473053668,0.0026786929586418763,0.0015447178953659432,7.701625937035411e-60,5.953197523004319e-11
27,1059,598408.5,3516634.5,2023,4,3,1.0402476560945667e-05,0.00023480431281439087,1.0230020673206819e-25,0.7788270662274539,4.0978367939110595e-18,0.2121589422410201,0.008764311805077816,4.47255506901321e-06,2.5585273995788487e-55,3.820038649164801e-10
18,1103,598540.5,3516661.5,2023,7,3,1.1608780946532296e-08,0.00721960323386813,5.618375992522753e-27,0.6266801390098542,1.2767068699722318e-22,0.36076057012747986,0.005339653103601453,2.291629722272239e-08,1.7934555651000954e-59,1.1774693828373223e-13
22,1120,598591.5,3516649.5,2023,4,3,1.9220714381794273e-08,0.0009231625438184893,5.173760163206405e-25,0.6977324813083975,9.652808641917617e-21,0.30003148084476183,0.0013128214580567774,3.4624043900529527e-08,7.995962371515511e-55,2.078424983606816e-13
24,1164,598723.5,3516643.5,2023,4,3,4.659437313879065e-05,0.0026193412563832335,3.6875910216263116e-22,0.7857877829950157,2.2952294753240924e-17,0.21063267194493127,0.0008792108849935582,3.4398497079993674e-05,9.404896196482347e-55,4.8457326468484546e-11
11,1195,598816.5,3516682.5,2023,4,5,9.27265846480215e-07,0.000575854600294087,9.871367863037747e-27,0.44503479280349956,5.484631504567967e-23,0.5528705930552268,0.0015156370122241577,2.1952628873878802e-06,1.4197811503918787e-61,2.140411730293938e-14
27,1220,598891.5,3516634.5,2023,4,3,1.0030944313501732e-07,0.0005261191260298488,1.0042664526334287e-26,0.8355876096374754,7.17017593130834e-26,0.16297782448171538,0.0006690442092751189,0.00023930223606016032,2.208313817794141e-77,2.0413954526960612e-16
4,1258,599005.5,3516703.5,2023,4,3,3.9022638188380315e-09,0.0003734974852866168,2.826375529437585e-29,0.7514016797175432,9.734846364604835e-28,0.24693095586228145,0.0012439045336737472,4.99584989511588e-05,4.823608014897318e-83,4.0483211201220557e-16
4,1271,599044.5,3516703.5,2023,4,3,6.591560539123133e-08,0.0005120743887723416,1.3293289010904999e-28,0.7519675981104108,4.7120034184507684e-27,0.24659907618411891,0.0008915042176881873,2.968118340371359e-05,2.7720993930477425e-77,1.1852446856458637e-15
4,1291,599104.5,3516703.5,2023,4,3,1.2716319918013308e-09,0.00018299403310521574,1.3883442208689648e-29,0.560907817495069,3.197128413134e-34,0.4379596286546862,0.000711297897499018,0.00023826064800782284,2.716471116912417e-94,8.707865717577865e-20
23,1347,599272.5,3516646.5,2023,7,3,0.00037816070198919317,0.006288479694849944,7.164194491517208e-28,0.6228505713332823,0.1912597198497229,0.00018075786816853883,0.0007870608602737783,1.350881948912757e-21,1.2483730946184378e-10,0.17825524956687772
15,1369,599338.5,3516670.5,2023,7,3,0.023533821093997032,0.00535646279501521,3.937890379568856e-28,0.4631646971883235,0.307723203650537,9.586115921952134e-05,0.0007064965988199198,2.3036090441728547e-23,1.4286391178970377e-08,0.1994194432276971
27,1402,599437.5,3516634.5,2023,4,3,9.243557558579839e-07,0.0024105038036751326,4.523452251718066e-30,0.7986367362878006,4.5857915003807896e-24,0.19674210337733575,0.0021610768239481025,4.865535100670286e-05,1.2804902815772596e-74,4.785807737273845e-13
0,1422,599497.5,3516715.5,2023,7,3,0.0006703648835954526,0.015508849019758068,9.622112481561407e-30,0.978730070074965,4.6406490229650544e-05,0.00028106551788850627,0.0013177925926011799,1.6567244200016942e-19,2.2714619708477418e-18,0.003445451420962646
14,1466,599629.5,3516673.5,2023,6,3,5.881515699336606e-05,0.0438675905990481,4.245972394790035e-35,0.6613612708036322,0.026286809711862057,1.0698592576272699e-06,0.0001929533673787856,2.3404878408582566e-30,2.1744768201855434e-10,0.26823149028438076
25,1481,599674.5,3516640.5,2023,7,3,0.0009075962945406555,0.012909246154212274,1.0466048669559283e-29,0.6429528186557171,0.10861493334036092,4.9860431272274044e-05,0.0005931884496396057,2.0271654933775347e-23,3.884188641193997e-10,0.23397235628583715
20,1512,599767.5,3516655.5,2023,7,9,0.008260314772336368,0.008817561359245057,3.0883045260654393e-29,0.2806103623020882,0.32326447594231095,1.9832759214395564e-05,0.0011839748422304572,5.423537906768323e-26,1.273270591700918e-07,0.3778433506955146
28,1550,599881.5,3516631.5,2023,7,4,5.8955728903642435e-05,0.00030453524538002894,2.1742334603374873e-34,0.07334903700774971,0.8152832401563944,2.41465813139687e-08,2.294289959798408e-05,1.2780494940182285e-37,6.76176435110711e-05,0.11091364717188094
18,1562,599917.5,3516661.5,2023,7,9,0.016736440606847786,0.021711876128375333,1.0744112943979634e-32,0.04344500234787009,0.13540338886843947,1.3229894753437733e-06,0.0004243832615913024,1.2993303619346959e-33,1.1103386457881298e-08,0.7822775746940147
26,1618,600085.5,3516637.5,2023,6,3,0.001160872021989093,0.13071199824843022,8.291599029634366e-32,0.49562444288023955,0.011570239553260744,2.1689009040126932e-05,0.0009339331214046941,7.627371418579776e-25,1.477135029906785e-11,0.35997682515086393
6,1632,600127.5,3516697.5,2023,7,4,0.010005235588229675,6.346047817716993e-05,3.000698796805891e-32,0.003688637230527028,0.9628629545191499,2.4873807111544055e-08,5.919598161214733e-05,1.0301456396491277e-41,0.015312248266095735,0.008008243062402063
7,1656,600199.5,3516694.5,2023,7,9,0.0003765249031283371,0.006497930887834761,7.284637669623189e-32,0.044023877053361075,0.4101279576192385,5.819576047055006e-07,0.00026337980619940433,7.992195857990732e-32,6.76343886150281e-08,0.5387096801382457
26,1709,600358.5,3516637.5,2023,7,3,0.0008446741614343336,0.03128640076132228,1.224614668709174e-28,0.510782067914491,0.005257078552349722,0.00012552085079032163,0.004120210313351986,9.32048484845321e-21,4.354049013745161e-15,0.4475840474462563
18,1731,600424.5,3516661.5,2023,7,3,0.016881500310249473,0.017832848135636924,3.421731710673924e-28,0.7412125769139372,0.0178529710083716,0.00011392399203076698,0.004365331424349801,2.735787974878972e-22,2.15015011429747e-12,0.2017408482132733
4,1762,600517.5,3516703.5,2023,7,4,0.013327109327388535,6.472614916615263e-05,2.2877193964428925e-31,0.03973629523573458,0.8581125792054605,2.166565578065737e-07,5.9711004156200466e-06,9.914507258320395e-35,0.0001444225571958194,0.08860867976808098
14,1770,600541.5,3516673.5,2023,7,9,0.00026204449003378554,0.002490148291527168,5.806943588233447e-33,0.09052356407552542,0.3836924021358618,4.695360408868948e-08,0.0003790065379860708,3.0871774287738763e-38,2.1629637629066997e-05,0.5226311578778319
18,1811,600664.5,3516661.5,2023,7,9,0.0009176112835933358,0.0009505933270881012,7.936164024087584e-36,0.27967618146576934,0.20876038473457156,2.235900429708494e-08,1.2902241646232449e-05,5.040875353727452e-40,0.0001279028453733493,0.509554401742954
16,1833,600730.5,3516667.5,2023,7,4,0.0013452703077921175,0.0001296483528365169,1.2324739030437057e-31,0.016728002333513275,0.9561428815475583,5.975531414874026e-08,1.8771868940187647e-05,1.7983534959417865e-36,0.0005382294083903488,0.025097136425654226
8,1869,600838.5,3516691.5,2023,1,1,9.463752820959874e-10,0.8059452431016417,2.4643945170394187e-36,0.0002772927087354211,3.896012762736131e-10,0.0003736152973385443,0.18777933020843102,2.270715301884273e-22,1.7751871634798325e-21,0.00562451734787648
18,1898,600925.5,3516661.5,2023,7,3,0.0006734981898071718,0.0686513300288035,5.195308217216249e-32,0.5009921558493241,0.005471362083508924,6.90420124441626e-06,0.0007144500362155476,4.039817521842108e-30,1.335633789304951e-08,0.423490286254758
11,1925,601006.5,3516682.5,2023,7,3,0.004582118212105752,0.00061619970369013,8.155431731045536e-25,0.9044032589579234,0.019717933224533985,0.00028685727430708714,0.0008876686592254854,2.182730091836582e-22,0.00010878107354925246,0.06939718289466477
20,1951,601084.5,3516655.5,2023,6,3,0.0001735490305507974,0.03705889086232648,4.334738706114135e-28,0.9062500301719142,0.00019548271097244015,0.0003509881124418867,0.0008116775408855707,7.632702453261486e-22,5.999412099554495e-10,0.055159380970967294
13,1995,601216.5,3516676.5,2023,7,4,0.0008548332842052012,0.00010278371130622545,1.1242147732638406e-29,0.17167024466423036,0.7128583510507593,4.5407179126444684e-07,0.00035201521747108694,1.304503118630468e-31,0.0023901669831037026,0.11177115101713263
20,2026,601309.5,3516655.5,2023,7,3,6.76750816550212e-05,0.001224459803286915,2.9662724965678023e-29,0.4273496832432321,0.24499769898636783,1.2051632510414512e-06,0.0011522589225097155,4.271448304930099e-30,0.0003535335190796426,0.32485348528061736
8,2064,601423.5,3516691.5,2023,7,4,8.077734870614318e-06,4.88155380041503e-05,1.1279486891055133e-32,0.04540866818384897,0.8890462059961781,5.13087405963027e-09,0.0001472763354291712,1.3164793203433168e-39,0.010854765644277196,0.05448618543651757
1,2081,601474.5,3516712.5,2023,7,4,0.0059591290619846506,2.9296877723456113e-05,5.707914235828349e-33,0.009629736830051137,0.8206882831730913,2.9391158215489598e-08,0.0005265154152091419,4.646304179646423e-41,0.1410440419590903,0.02212296729169234
22,2117,601582.5,3516649.5,2023,7,4,0.00017945432156213438,0.0004895407082605977,2.380679604527953e-30,0.04734179457868216,0.8778539325906595,8.20101618485868e-07,0.0003339655203997559,1.562705850531986e-30,0.0003409472578639733,0.07345954492095277
13,2147,601672.5,3516676.5,2023,0,4,0.06858706749999643,0.00024250811802936818,1.446883015057489e-23,0.10503865387866167,0.4142642759560309,3.578073578070293e-05,0.003979867487436047,5.956225260712948e-24,0.09917796934362655,0.308673876980438
4,2184,601783.5,3516703.5,2023,7,3,0.049368305447277105,0.005822920298390491,2.4856693245860645e-21,0.4758101136584049,0.28542518721019083,0.0037970508226432974,0.00588751025224137,6.561136969379921e-15,7.12073522814958e-09,0.17388890519011013
15,2218,601885.5,3516670.5,2023,8,3,0.18398067036883436,0.00070237440640341,5.660821236425136e-22,0.5605585213751599,0.1922534044592881,0.001849471742188188,0.0008583196649909401,6.408292869033276e-17,1.863933046849423e-07,0.05979705158983187
27,2232,601927.5,3516634.5,2023,4,3,0.23742139385832597,0.004409060329966389,2.0325549886161742e-19,0.6664342435868601,0.0020837280256606337,0.08045913483519368,0.002721846388876088,2.833115917894679e-10,7.438525694971958e-15,0.00647059269179746
20,2252,601987.5,3516655.5,2023,7,3,0.11124033116337013,0.007841425623475248,6.13872308384558e-21,0.7562210743705793,0.005732032282277329,0.0041345412043760285,0.003451910476947004,4.268692609041526e-15,1.7083770859276968e-07,0.11137851404126259
25,2296,602119.5,3516640.5,2023,7,3,0.0015275056324447573,0.0003177265828353539,1.995806240993983e-27,0.6893226049462063,0.16728033871772627,2.079033506712982e-05,0.0005224188958227548,1.7835928594073e-24,1.480521225717179e-07,0.14100846683777443
20,2324,602203.5,3516655.5,2023,7,3,0.00021934295677250896,0.024134264844213944,1.0888419615519194e-25,0.9599278547325817,0.00013679301936066652,0.003557326533778479,0.00647028197017074,2.009169966595454e-15,6.7053820888143784e-21,0.005554135943119111
15,2346,602269.5,3516670.5,2023,7,3,0.008408212857180202,0.005378856929618956,5.1342412119368195e-23,0.9547569070805884,2.8588665968930686e-05,0.004417515224089373,0.0040905227978724765,9.399056749983332e-16,2.1746858022262536e-10,0.022919396227212098
14,2384,602383.5,3516673.5,2023,4,3,0.00880747413631312,0.00024363532777394394,4.790667293132354e-23,0.9836180984200344,2.9773407524036564e-06,0.004907929134398382,0.0021937210910294895,3.0822469994592707e-12,4.1621906203567225e-22,0.00022616454661593448
21,2418,602485.5,3516652.5,2023,7,3,0.0011187383276476783,0.0003724238510510412,4.086091563824255e-26,0.9961226650032777,1.53214173548769e-05,0.0006962027896797518,0.0015141134724187784,7.93782221468928e-18,6.269191917915035e-19,0.00016053513857060498
10,2450,602581.5,3516685.5,2023,7,3,0.0012689148373038978,0.002862606945848225,5.358018476581388e-25,0.9821873177285649,0.00022686351607712513,0.0019640114898520802,0.0015752865597392046,1.1199113981520902e-14,1.3849577618086456e-17,0.009914998922602619
22,2464,602623.5,3516649.5,2023,4,3,0.010865110983360217,0.012757448935438046,3.490654477300551e-21,0.8191509797546316,5.259961416070468e-07,0.15447861736249527,0.0024546780187346424,1.0907049935951088e-06,1.9995159338278452e-29,0.00029154824420670914
6,2503,602740.5,3516697.5,2023,7,3,0.013063138988067732,0.00429525762156521,9.269946350147604e-27,0.9777412679162795,0.00035871083475122494,0.001059123045996145,0.0011809303144318956,9.584677484559702e-18,5.1665010137143285e-17,0.002301571278908063
8,2536,602839.5,3516691.5,2023,7,4,0.00016112284363490966,8.655046540869558e-05,1.307427564917555e-28,0.04456682763111892,0.927492331452996,6.056989331655396e-07,0.0001450842101732262,6.0333339504726144e-30,0.00011156458306407184,0.02743591311467028
6,2550,602881.5,3516697.5,2023,7,4,0.0002249228955168833,4.111394705705268e-06,5.983857997980002e-32,0.012040356185833424,0.974881614664717,8.245519972465698e-09,1.9131569517290427e-05,8.486045124575055e-38,0.004516599916231244,0.008313255127959092
29,2591,603004.5,3516628.5,2023,7,4,5.3558459867853295e-05,3.0053234904947855e-05,2.8144045410648744e-28,0.009770238824908913,0.9738728499494577,5.34058527225716e-07,7.399349052486852e-05,1.4407946034357165e-29,0.0009114490796193496,0.015287322902188207
16,2634,603133.5,3516667.5,2023,4,3,0.045819153455013195,0.0803364537035349,1.0501147078762604e-23,0.8507154108248457,1.1793310390569978e-06,0.014119609892322057,0.00457041667056858,1.3971152013225668e-09,4.923999856001871e-25,0.0044377747255605355
10,2641,603154.5,3516685.5,2023,7,3,0.0005546275105166894,0.012744841851519717,1.7736639827025386e-25,0.9744624101526952,3.101104869153974e-09,0.009772809722411974,0.002429379911978109,1.2915875411841259e-09,1.1105654807524209e-33,3.5926458185618076e-05
13,2675,603256.5,3516676.5,2023,7,3,0.0007896776572018339,0.0002811520466255261,4.005557748531126e-23,0.8181947118871092,0.14452085220426927,0.0002954208281363283,0.005583189990244187,6.467753681692614e-20,3.207234311822929e-08,0.03033496331407005
8,2727,603412.5,3516691.5,2023,8,3,0.002269885234898793,0.00023824970696473266,2.2864449732314625e-22,0.9854040301266336,1.6687437601414193e-06,0.009299041204255449,0.002714252124438766,5.015569925974189e-12,6.745932349997721e-23,7.287285403242524e-05
17,2734,603433.5,3516664.5,2023,8,3,0.09766396145121596,0.00011122813680113978,1.4242768175780722e-20,0.8910766142028382,0.001077838831044293,0.006708252352996278,0.0025441069317120634,5.126094004416399e-13,7.423660686676884e-15,0.0008179980928725369
23,2768,603535.5,3516646.5,2023,8,3,0.3919320422541973,1.0161893546500495e-05,3.725908160952763e-20,0.550650624700658,0.0452405347510471,0.00491243397003458,0.000983846278943895,3.2173559819936982e-15,5.7632928414823514e-08,0.0062702985186414125
4,2817,603682.5,3516703.5,2023,4,1,0.014700884577471714,0.6550314952441052,3.657178538980564e-21,0.20227641193700485,2.2480957902287234e-10,0.12312369749539946,0.004641560522670169,0.00011021792609307639,1.2943265227360956e-34,0.00011573207244631118
12,2833,603730.5,3516679.5,2023,6,3,0.005499059459519977,0.2671019592098786,3.039550565356217e-22,0.6130704626768204,8.026285942559907e-07,0.10061461119961866,0.006738751341059502,3.1541987285116814e-10,4.851820864552306e-17,0.006974353169089497
28,2867,603832.5,3516631.5,2023,1,3,0.004662341760186411,0.060547226675432865,6.984152414662459e-22,0.8256268683072785,3.5838809344563074e-07,0.10607414718761707,0.0029297530010116185,4.5460546253818845e-07,1.1976197477505778e-32,0.00015885007491821214
13,2901,603934.5,3516676.5,2023,1,1,0.00622464589002353,0.8058371552937876,2.5206766696272285e-21,0.13628623137276075,7.770166460548866e-10,0.04790377967962677,0.0034276068695569726,7.721689441768905e-06,2.7954922745359935e-30,0.0003128584277862663
23,2938,604045.5,3516646.5,2023,4,5,1.466098849449775e-09,0.0020550864914786584,5.222913103235235e-34,0.0942042837482797,3.490361883020989e-30,0.8970977523490465,0.0060122762827329165,0.0006305996623575584,7.250210326410803e-97,5.5306923266750376e-15
6,2958,604105.5,3516697.5,2023,4,3,6.087089244945613e-06,0.005696309755244343,3.7353253808215216e-27,0.7315280065004169,2.439218294584882e-18,0.26025434537968206,0.0024541405902408606,6.111041929763148e-05,5.791191340810673e-63,2.658730545224502e-10
18,2979,604168.5,3516661.5,2023,1,1,1.6693319044674124e-05,0.9484991409230316,2.973090395312235e-20,0.0007883147766354146,3.1772584487028095e-20,0.04942206899464327,0.0009039060814989677,0.00036907032713961996,1.1087225807252942e-45,8.055780061473531e-07
4,3017,604282.5,3516703.5,2023,7,4,0.051527462197898194,5.691327581820725e-05,1.936085440448035e-33,0.022940727838186292,0.47697155071221214,4.030796902910246e-06,0.0005942681046001351,3.6266932329440513e-39,0.16615758757744284,0.28174745949693997
26,3048,604375.5,3516637.5,2023,7,4,0.013137178604171353,0.01099910927847733,4.1609563843672635e-31,0.39031068346116937,0.4254794725862941,3.296787635857879e-05,0.0006425629577544097,8.977200467014995e-29,5.272022366811048e-08,0.15939797251554974
17,3075,604456.5,3516664.5,2023,7,4,0.0013692579349018177,2.9166895238527466e-05,8.50288369750815e-35,0.0017750625358295598,0.8883256016550874,2.1881889388788252e-07,0.00023443654453503848,1.713084684929476e-41,0.07193050596855051,0.036335749646962276
29,3101,604534.5,3516628.5,2023,7,4,0.0007266336992048522,4.886504450025625e-05,1.0991333294603822e-41,0.10403136022936309,0.7748752645836462,4.3075921722351664e-10,6.1577683300295105e-06,3.5540494341089553e-56,0.008998812371702233,0.11131290587249423
21,3137,604642.5,3516652.5,2023,4,3,0.12142249959933112,0.0001433249009207,2.8121686370952572e-24,0.8582903228654463,0.0001158253872429158,0.011015127391466385,0.001774703640553594,1.84959998107727e-15,1.1380973597552673e-15,0.007238196215036584
10,3168,604735.5,3516685.5,2023,4,5,7.430860427960281e-07,0.00013791312434977327,3.97168684899677e-24,0.4734915067955517,5.0117263369821306e-24,0.5254620049283741,0.0007945275793372305,0.00011330448632448602,5.8462289918768655e-65,1.9147090671756684e-14
2,3209,604858.5,3516709.5,2023,8,3,0.017504560802671734,0.0007749721010731102,1.8572376051095833e-19,0.8239180610245356,1.948496214737993e-05,0.14951229780713335,0.0064351209720150794,3.886164384524847e-09,3.268474998010194e-21,0.0018354984442592699
10,3234,604933.5,3516685.5,2023,4,3,0.2916299330958337,7.869718270936333e-05,2.4440329381316952e-23,0.6081522456290097,0.03736744187038625,0.00403458012131362,0.0007923875444161117,3.5375009090756116e-17,2.0462062819580284e-09,0.057944712510125555
