row,col,x,y,year,OGI,50PCGI,OGMx,Peak,OGD,50PCGD,OGMn,NumCycles,QA
562,3014,604273.5,3515029.5,2022,186.0,202.0,220.0,232.0,244.0,262.0,337.0,1.0,1.0
553,3046,604369.5,3515056.5,2022,186.0,204.0,223.0,234.0,244.0,261.0,308.0,1.0,1.0
564,3082,604477.5,3515023.5,2022,187.0,202.0,218.0,229.0,243.0,266.0,332.0,1.0,1.0
542,3119,604588.5,3515089.5,2022,188.0,207.0,226.0,238.0,251.0,277.0,361.0,1.0,1.0
554,3138,604645.5,3515053.5,2022,189.0,206.0,222.0,233.0,245.0,267.0,356.0,1.0,1.0
569,3179,604768.5,3515008.5,2022,186.0,201.0,215.0,226.0,240.0,265.0,347.0,1.0,1.0
560,3190,604801.5,3515035.5,2022,186.0,199.0,212.0,221.0,232.0,258.0,331.0,1.0,1.0
561,3227,604912.5,3515032.5,2022,188.0,203.0,218.0,229.0,242.0,260.0,332.0,1.0,1.0
562,3249,604978.5,3515029.5,2022,190.0,205.0,220.0,231.0,242.0,260.0,345.0,1.0,1.0
559,3290,605101.5,3515038.5,2022,189.0,204.0,221.0,232.0,243.0,263.0,303.0,1.0,1.0
542,3323,605200.5,3515089.5,2022,193.0,205.0,218.0,228.0,238.0,258.0,349.0,1.0,1.0
560,3331,605224.5,3515035.5,2022,192.0,205.0,219.0,228.0,239.0,258.0,345.0,1.0,1.0
590,2,595237.5,3514945.5,2022,197.0,217.0,232.0,240.0,249.0,269.0,304.0,1.0,1.0
572,50,595381.5,3514999.5,2022,197.0,213.0,227.0,236.0,245.0,264.0,342.0,1.0,1.0
575,70,595441.5,3514990.5,2022,202.0,217.0,231.0,239.0,247.0,265.0,316.0,1.0,1.0
586,116,595579.5,3514957.5,2022,202.0,220.0,232.0,240.0,248.0,266.0,326.0,1.0,1.0
587,132,595627.5,3514954.5,2022,204.0,219.0,232.0,240.0,247.0,264.0,329.0,1.0,1.0
583,173,595750.5,3514966.5,2022,208.0,222.0,233.0,240.0,247.0,263.0,298.0,1.0,1.0
585,188,595795.5,3514960.5,2022,201.0,219.0,231.0,238.0,246.0,262.0,304.0,1.0,1.0
579,217,595882.5,3514978.5,2022,209.0,222.0,234.0,241.0,249.0,267.0,329.0,1.0,1.0
578,247,595972.5,3514981.5,2022,206.0,218.0,229.0,236.0,244.0,259.0,315.0,1.0,1.0
591,283,596080.5,3514942.5,2022,207.0,221.0,233.0,240.0,247.0,264.0,319.0,1.0,1.0
582,316,596179.5,3514969.5,2022,200.0,216.0,230.0,239.0,251.0,282.0,336.0,1.0,1.0
595,349,596278.5,3514930.5,2022,206.0,219.0,231.0,238.0,247.0,264.0,339.0,1.0,1.0
589,386,596389.5,3514948.5,2022,208.0,219.0,230.0,237.0,244.0,262.0,310.0,1.0,1.0
586,407,596452.5,3514957.5,2022,204.0,216.0,227.0,235.0,243.0,261.0,323.0,1.0,1.0
595,438,596545.5,3514930.5,2022,202.0,217.0,229.0,237.0,245.0,262.0,319.0,1.0,1.0
571,462,596617.5,3515002.5,2022,203.0,216.0,227.0,234.0,243.0,263.0,323.0,1.0,1.0
572,500,596731.5,3514999.5,2022,202.0,214.0,226.0,233.0,241.0,260.0,304.0,1.0,1.0
578,525,596806.5,3514981.5,2022,203.0,215.0,225.0,232.0,239.0,254.0,288.0,1.0,1.0
593,552,596887.5,3514936.5,2022,205.0,218.0,228.0,235.0,244.0,264.0,329.0,1.0,1.0
573,572,596947.5,3514996.5,2022,202.0,217.0,230.0,238.0,246.0,263.0,310.0,1.0,1.0
575,600,597031.5,3514990.5,2022,197.0,217.0,231.0,240.0,249.0,270.0,317.0,1.0,1.0
576,633,597130.5,3514987.5,2022,202.0,216.0,227.0,234.0,242.0,260.0,309.0,1.0,1.0
595,670,597241.5,3514930.5,2022,204.0,216.0,227.0,233.0,241.0,257.0,309.0,1.0,1.0
571,716,597379.5,3515002.5,2022,191.0,212.0,226.0,234.0,245.0,273.0,325.0,1.0,1.0
588,741,597454.5,3514951.5,2022,202.0,214.0,225.0,231.0,239.0,261.0,305.0,1.0,1.0
575,750,597481.5,3514990.5,2022,203.0,215.0,226.0,233.0,242.0,268.0,324.0,1.0,1.0
592,798,597625.5,3514939.5,2022,201.0,213.0,225.0,233.0,240.0,257.0,307.0,1.0,1.0
577,813,597670.5,3514984.5,2022,200.0,213.0,225.0,234.0,243.0,269.0,323.0,1.0,1.0
584,867,597832.5,3514963.5,2022,206.0,218.0,229.0,236.0,243.0,258.0,288.0,1.0,1.0
575,880,597871.5,3514990.5,2022,205.0,218.0,230.0,237.0,245.0,260.0,284.0,1.0,1.0
596,907,597952.5,3514927.5,2022,205.0,218.0,229.0,236.0,243.0,260.0,292.0,1.0,1.0
584,952,598087.5,3514963.5,2022,202.0,216.0,229.0,236.0,244.0,261.0,292.0,1.0,1.0
576,974,598153.5,3514987.5,2022,203.0,219.0,231.0,238.0,246.0,263.0,296.0,1.0,1.0
594,993,598210.5,3514933.5,2022,202.0,219.0,231.0,238.0,245.0,260.0,289.0,1.0,1.0
579,1034,598333.5,3514978.5,2022,204.0,217.0,229.0,236.0,244.0,259.0,302.0,1.0,1.0
596,1069,598438.5,3514927.5,2022,204.0,217.0,229.0,236.0,244.0,259.0,289.0,1.0,1.0
571,1092,598507.5,3515002.5,2022,202.0,217.0,230.0,237.0,245.0,263.0,298.0,1.0,1.0
580,1111,598564.5,3514975.5,2022,200.0,216.0,228.0,235.0,243.0,261.0,296.0,1.0,1.0
581,1148,598675.5,3514972.5,2022,201.0,216.0,230.0,238.0,247.0,264.0,293.0,1.0,1.0
594,1191,598804.5,3514933.5,2022,200.0,218.0,233.0,242.0,250.0,270.0,306.0,1.0,1.0
589,1205,598846.5,3514948.5,2022,201.0,218.0,233.0,241.0,250.0,270.0,309.0,1.0,1.0
579,1233,598930.5,3514978.5,2022,203.0,218.0,232.0,240.0,248.0,263.0,301.0,1.0,1.0
592,1273,599050.5,3514939.5,2022,203.0,217.0,230.0,237.0,245.0,260.0,295.0,1.0,1.0
571,1316,599179.5,3515002.5,2022,202.0,217.0,230.0,238.0,246.0,262.0,304.0,1.0,1.0
574,1341,599254.5,3514993.5,2022,199.0,215.0,230.0,238.0,246.0,260.0,294.0,1.0,1.0
588,1354,599293.5,3514951.5,2022,201.0,217.0,230.0,238.0,246.0,260.0,292.0,1.0,1.0
593,1386,599389.5,3514936.5,2022,200.0,218.0,232.0,241.0,249.0,266.0,299.0,1.0,1.0
580,1420,599491.5,3514975.5,2022,197.0,214.0,229.0,240.0,251.0,272.0,308.0,1.0,1.0
575,1463,599620.5,3514990.5,2022,201.0,220.0,235.0,244.0,252.0,268.0,314.0,1.0,1.0
589,1492,599707.5,3514948.5,2022,199.0,216.0,231.0,241.0,250.0,267.0,329.0,1.0,1.0
581,1526,599809.5,3514972.5,2022,201.0,218.0,232.0,240.0,248.0,263.0,316.0,1.0,1.0
597,1538,599845.5,3514924.5,2022,200.0,217.0,232.0,241.0,250.0,266.0,317.0,1.0,1.0
596,1578,599965.5,3514927.5,2022,201.0,220.0,235.0,243.0,251.0,266.0,302.0,1.0,1.0
585,1611,600064.5,3514960.5,2022,199.0,217.0,234.0,243.0,252.0,271.0,312.0,1.0,1.0
587,1638,600145.5,3514954.5,2022,198.0,217.0,232.0,241.0,249.0,265.0,315.0,1.0,1.0
585,1666,600229.5,3514960.5,2022,198.0,215.0,231.0,241.0,250.0,266.0,315.0,1.0,1.0
592,1688,600295.5,3514939.5,2022,196.0,213.0,230.0,240.0,249.0,266.0,308.0,1.0,1.0
598,1723,600400.5,3514921.5,2022,201.0,217.0,232.0,241.0,250.0,266.0,326.0,1.0,1.0
596,1763,600520.5,3514927.5,2022,199.0,218.0,236.0,246.0,257.0,279.0,321.0,1.0,1.0
579,1798,600625.5,3514978.5,2022,192.0,211.0,231.0,241.0,250.0,270.0,329.0,1.0,1.0
577,1811,600664.5,3514984.5,2022,195.0,213.0,231.0,241.0,251.0,270.0,329.0,1.0,1.0
576,1841,600754.5,3514987.5,2022,199.0,213.0,228.0,237.0,248.0,265.0,317.0,1.0,1.0
593,1887,600892.5,3514936.5,2022,195.0,212.0,227.0,238.0,249.0,266.0,322.0,1.0,1.0
589,1901,600934.5,3514948.5,2022,193.0,211.0,229.0,240.0,250.0,267.0,317.0,1.0,1.0
574,1949,601078.5,3514993.5,2022,194.0,215.0,232.0,241.0,250.0,266.0,307.0,1.0,1.0
580,1972,601147.5,3514975.5,2022,193.0,208.0,225.0,235.0,245.0,260.0,302.0,1.0,1.0
584,1999,601228.5,3514963.5,2022,194.0,210.0,226.0,235.0,244.0,257.0,290.0,1.0,1.0
587,2020,601291.5,3514954.5,2022,191.0,206.0,222.0,234.0,243.0,258.0,290.0,1.0,1.0
597,2062,601417.5,3514924.5,2022,189.0,201.0,214.0,222.0,235.0,260.0,298.0,1.0,1.0
571,2091,601504.5,3515002.5,2022,187.0,199.0,211.0,220.0,231.0,256.0,320.0,1.0,1.0
592,2115,601576.5,3514939.5,2022,189.0,206.0,224.0,240.0,250.0,267.0,316.0,1.0,1.0
599,2140,601651.5,3514918.5,2022,189.0,203.0,217.0,228.0,243.0,259.0,289.0,1.0,1.0
583,2177,601762.5,3514966.5,2022,189.0,202.0,216.0,228.0,242.0,258.0,290.0,1.0,1.0
594,2196,601819.5,3514933.5,2022,191.0,203.0,217.0,229.0,241.0,258.0,295.0,1.0,1.0
582,2228,601915.5,3514969.5,2022,190.0,202.0,216.0,227.0,241.0,257.0,298.0,1.0,1.0
593,2267,602032.5,3514936.5,2022,188.0,202.0,217.0,227.0,239.0,257.0,291.0,1.0,1.0
588,2284,602083.5,3514951.5,2022,190.0,203.0,217.0,228.0,239.0,256.0,291.0,1.0,1.0
599,2320,602191.5,3514918.5,2022,195.0,208.0,222.0,232.0,241.0,255.0,291.0,1.0,1.0
580,2344,602263.5,3514975.5,2022,197.0,211.0,226.0,236.0,245.0,259.0,283.0,1.0,1.0
574,2377,602362.5,3514993.5,2022,193.0,207.0,221.0,231.0,241.0,257.0,293.0,1.0,1.0
585,2411,602464.5,3514960.5,2022,193.0,207.0,221.0,232.0,242.0,257.0,285.0,1.0,1.0
597,2444,602563.5,3514924.5,2022,189.0,204.0,217.0,227.0,239.0,259.0,298.0,1.0,1.0
573,2489,602698.5,3514996.5,2022,192.0,206.0,220.0,231.0,243.0,262.0,287.0,1.0,1.0
572,2493,602710.5,3514999.5,2022,191.0,206.0,219.0,229.0,242.0,262.0,291.0,1.0,1.0
575,2521,602794.5,3514990.5,2022,190.0,204.0,218.0,230.0,243.0,262.0,292.0,1.0,1.0
582,2570,602941.5,3514969.5,2022,190.0,203.0,218.0,229.0,239.0,255.0,290.0,1.0,1.0
596,2585,602986.5,3514927.5,2022,191.0,206.0,222.0,232.0,242.0,256.0,289.0,1.0,1.0
586,2615,603076.5,3514957.5,2022,190.0,206.0,223.0,234.0,243.0,257.0,292.0,1.0,1.0
582,2666,603229.5,3514969.5,2022,190.0,204.0,221.0,231.0,240.0,254.0,292.0,1.0,1.0
575,2682,603277.5,3514990.5,2022,190.0,204.0,220.0,230.0,239.0,253.0,288.0,1.0,1.0
587,2700,603331.5,3514954.5,2022,188.0,201.0,216.0,227.0,239.0,255.0,293.0,1.0,1.0
588,2730,603421.5,3514951.5,2022,190.0,205.0,221.0,232.0,241.0,256.0,293.0,1.0,1.0
570,2780,603571.5,3515005.5,2022,189.0,205.0,222.0,232.0,241.0,256.0,295.0,1.0,1.0
598,2812,603667.5,3514921.5,2022,189.0,205.0,223.0,235.0,244.0,261.0,354.0,1.0,1.0
596,2836,603739.5,3514927.5,2022,186.0,201.0,215.0,226.0,241.0,262.0,302.0,1.0,1.0
574,2879,603868.5,3514993.5,2022,184.0,200.0,216.0,228.0,241.0,259.0,287.0,1.0,1.0
597,2881,603874.5,3514924.5,2022,183.0,202.0,219.0,232.0,243.0,260.0,315.0,1.0,1.0
587,2934,604033.5,3514954.5,2022,182.0,200.0,217.0,230.0,245.0,265.0,346.0,1.0,1.0
597,2954,604093.5,3514924.5,2022,185.0,202.0,217.0,227.0,241.0,260.0,316.0,1.0,1.0
582,2997,604222.5,3514969.5,2022,185.0,201.0,217.0,228.0,242.0,262.0,302.0,1.0,1.0
593,3026,604309.5,3514936.5,2022,186.0,202.0,217.0,229.0,243.0,265.0,339.0,1.0,1.0
571,3048,604375.5,3515002.5,2022,186.0,203.0,226.0,239.0,250.0,271.0,348.0,1.0,1.0
570,3064,604423.5,3515005.5,2022,188.0,203.0,223.0,235.0,247.0,268.0,336.0,1.0,1.0
585,3114,604573.5,3514960.5,2022,185.0,203.0,228.0,243.0,257.0,291.0,372.0,1.0,1.0
571,3146,604669.5,3515002.5,2022,187.0,202.0,217.0,229.0,243.0,269.0,348.0,1.0,1.0
571,3167,604732.5,3515002.5,2022,192.0,208.0,226.0,236.0,248.0,277.0,362.0,1.0,1.0
589,3196,604819.5,3514948.5,2022,188.0,200.0,213.0,222.0,233.0,254.0,335.0,1.0,1.0
572,3233,604930.5,3514999.5,2022,187.0,203.0,219.0,231.0,243.0,263.0,319.0,1.0,1.0
571,3255,604996.5,3515002.5,2022,190.0,204.0,219.0,228.0,239.0,257.0,335.0,1.0,1.0
598,3277,605062.5,3514921.5,2022,189.0,205.0,223.0,234.0,244.0,267.0,346.0,1.0,1.0
576,3322,605197.5,3514987.5,2022,191.0,204.0,219.0,229.0,239.0,258.0,341.0,1.0,1.0
576,3333,605230.5,3514987.5,2022,192.0,205.0,219.0,229.0,238.0,256.0,348.0,1.0,1.0
604,27,595312.5,3514903.5,2022,199.0,213.0,227.0,236.0,246.0,266.0,342.0,1.0,1.0
626,48,595375.5,3514837.5,2022,197.0,218.0,233.0,241.0,250.0,271.0,332.0,1.0,1.0
617,63,595420.5,3514864.5,2022,198.0,218.0,233.0,242.0,250.0,268.0,318.0,1.0,1.0
607,119,595588.5,3514894.5,2022,199.0,215.0,229.0,237.0,245.0,262.0,301.0,1.0,1.0
624,139,595648.5,3514843.5,2022,206.0,219.0,230.0,237.0,245.0,263.0,325.0,1.0,1.0
627,175,595756.5,3514834.5,2022,204.0,216.0,227.0,234.0,241.0,256.0,279.0,1.0,1.0
629,181,595774.5,3514828.5,2022,206.0,217.0,227.0,233.0,240.0,255.0,281.0,1.0,1.0
602,216,595879.5,3514909.5,2022,205.0,221.0,232.0,238.0,245.0,262.0,314.0,1.0,1.0
604,260,596011.5,3514903.5,2022,208.0,222.0,233.0,240.0,247.0,264.0,318.0,1.0,1.0
617,272,596047.5,3514864.5,2022,211.0,222.0,232.0,239.0,246.0,261.0,311.0,1.0,1.0
626,322,596197.5,3514837.5,2022,196.0,215.0,228.0,237.0,246.0,267.0,318.0,1.0,1.0
617,344,596263.5,3514864.5,2022,206.0,218.0,229.0,236.0,244.0,261.0,311.0,1.0,1.0
609,361,596314.5,3514888.5,2022,205.0,217.0,228.0,235.0,243.0,260.0,309.0,1.0,1.0
626,407,596452.5,3514837.5,2022,202.0,217.0,231.0,240.0,249.0,270.0,313.0,1.0,1.0
613,421,596494.5,3514876.5,2022,200.0,217.0,229.0,237.0,245.0,263.0,302.0,1.0,1.0
617,456,596599.5,3514864.5,2022,203.0,218.0,231.0,239.0,247.0,265.0,310.0,1.0,1.0
611,490,596701.5,3514882.5,2022,200.0,215.0,228.0,236.0,245.0,265.0,310.0,1.0,1.0
623,520,596791.5,3514846.5,2022,198.0,214.0,227.0,234.0,243.0,264.0,333.0,1.0,1.0
601,549,596878.5,3514912.5,2022,200.0,216.0,228.0,236.0,245.0,265.0,318.0,1.0,1.0
614,572,596947.5,3514873.5,2022,188.0,209.0,223.0,232.0,243.0,276.0,351.0,1.0,1.0
623,612,597067.5,3514846.5,2022,199.0,214.0,226.0,234.0,244.0,268.0,323.0,1.0,1.0
616,644,597163.5,3514867.5,2022,196.0,212.0,225.0,234.0,245.0,271.0,326.0,1.0,1.0
624,662,597217.5,3514843.5,2022,197.0,212.0,226.0,234.0,244.0,280.0,332.0,1.0,1.0
605,692,597307.5,3514900.5,2022,195.0,211.0,225.0,233.0,244.0,270.0,322.0,1.0,1.0
608,722,597397.5,3514891.5,2022,199.0,212.0,225.0,232.0,241.0,274.0,338.0,1.0,1.0
621,754,597493.5,3514852.5,2022,204.0,216.0,226.0,233.0,240.0,257.0,306.0,1.0,1.0
628,800,597631.5,3514831.5,2022,199.0,215.0,230.0,239.0,250.0,272.0,368.0,1.0,1.0
612,820,597691.5,3514879.5,2022,201.0,214.0,226.0,233.0,240.0,256.0,297.0,1.0,1.0
606,846,597769.5,3514897.5,2022,203.0,216.0,227.0,233.0,240.0,254.0,284.0,1.0,1.0
607,893,597910.5,3514894.5,2022,203.0,215.0,227.0,234.0,241.0,256.0,287.0,1.0,1.0
600,929,598018.5,3514915.5,2022,203.0,217.0,229.0,236.0,244.0,258.0,289.0,1.0,1.0
601,932,598027.5,3514912.5,2022,204.0,218.0,230.0,237.0,245.0,261.0,291.0,1.0,1.0
607,989,598198.5,3514894.5,2022,205.0,218.0,230.0,236.0,243.0,257.0,288.0,1.0,1.0
613,996,598219.5,3514876.5,2022,203.0,217.0,228.0,235.0,242.0,255.0,284.0,1.0,1.0
621,1021,598294.5,3514852.5,2022,204.0,216.0,227.0,233.0,240.0,254.0,287.0,1.0,1.0
627,1066,598429.5,3514834.5,2022,204.0,217.0,229.0,235.0,242.0,257.0,292.0,1.0,1.0
615,1104,598543.5,3514870.5,2022,201.0,216.0,228.0,234.0,242.0,257.0,301.0,1.0,1.0
604,1111,598564.5,3514903.5,2022,199.0,214.0,227.0,235.0,243.0,258.0,294.0,1.0,1.0
615,1167,598732.5,3514870.5,2022,202.0,217.0,231.0,238.0,247.0,262.0,292.0,1.0,1.0
627,1174,598753.5,3514834.5,2022,202.0,216.0,230.0,238.0,246.0,263.0,317.0,1.0,1.0
618,1205,598846.5,3514861.5,2022,202.0,217.0,230.0,238.0,246.0,261.0,297.0,1.0,1.0
624,1250,598981.5,3514843.5,2022,201.0,216.0,230.0,237.0,245.0,260.0,295.0,1.0,1.0
616,1278,599065.5,3514867.5,2022,201.0,217.0,231.0,239.0,248.0,264.0,305.0,1.0,1.0
614,1313,599170.5,3514873.5,2022,195.0,213.0,228.0,237.0,247.0,265.0,311.0,1.0,1.0
625,1323,599200.5,3514840.5,2022,203.0,218.0,233.0,241.0,249.0,265.0,301.0,1.0,1.0
605,1374,599353.5,3514900.5,2022,199.0,216.0,231.0,239.0,247.0,263.0,290.0,1.0,1.0
612,1388,599395.5,3514879.5,2022,201.0,218.0,232.0,240.0,248.0,264.0,297.0,1.0,1.0
602,1426,599509.5,3514909.5,2022,200.0,217.0,232.0,240.0,249.0,265.0,311.0,1.0,1.0
627,1455,599596.5,3514834.5,2022,199.0,216.0,231.0,240.0,249.0,265.0,313.0,1.0,1.0
629,1473,599650.5,3514828.5,2022,200.0,217.0,231.0,239.0,248.0,264.0,313.0,1.0,1.0
627,1509,599758.5,3514834.5,2022,202.0,217.0,231.0,239.0,247.0,262.0,298.0,1.0,1.0
620,1548,599875.5,3514855.5,2022,202.0,218.0,231.0,239.0,247.0,263.0,301.0,1.0,1.0
622,1570,599941.5,3514849.5,2022,200.0,217.0,232.0,240.0,248.0,263.0,308.0,1.0,1.0
628,1599,600028.5,3514831.5,2022,198.0,215.0,230.0,239.0,247.0,264.0,300.0,1.0,1.0
613,1647,600172.5,3514876.5,2022,199.0,217.0,233.0,241.0,250.0,266.0,316.0,1.0,1.0
613,1650,600181.5,3514876.5,2022,197.0,217.0,233.0,241.0,250.0,268.0,315.0,1.0,1.0
600,1707,600352.5,3514915.5,2022,197.0,215.0,233.0,242.0,250.0,267.0,313.0,1.0,1.0
601,1715,600376.5,3514912.5,2022,198.0,216.0,232.0,241.0,250.0,266.0,318.0,1.0,1.0
605,1762,600517.5,3514900.5,2022,198.0,217.0,235.0,245.0,255.0,278.0,322.0,1.0,1.0
620,1773,600550.5,3514855.5,2022,199.0,215.0,231.0,241.0,250.0,267.0,321.0,1.0,1.0
610,1822,600697.5,3514885.5,2022,197.0,214.0,229.0,240.0,249.0,266.0,332.0,1.0,1.0
623,1830,600721.5,3514846.5,2022,197.0,213.0,227.0,238.0,247.0,264.0,342.0,1.0,1.0
620,1872,600847.5,3514855.5,2022,196.0,213.0,231.0,241.0,251.0,270.0,325.0,1.0,1.0
624,1914,600973.5,3514843.5,2022,195.0,215.0,232.0,242.0,251.0,267.0,311.0,1.0,1.0
605,1926,601009.5,3514900.5,2022,196.0,215.0,233.0,243.0,251.0,269.0,317.0,1.0,1.0
615,1978,601165.5,3514870.5,2022,190.0,203.0,217.0,228.0,242.0,260.0,304.0,1.0,1.0
612,2005,601246.5,3514879.5,2022,189.0,202.0,216.0,229.0,245.0,265.0,318.0,1.0,1.0
626,2021,601294.5,3514837.5,2022,189.0,202.0,215.0,224.0,237.0,264.0,311.0,1.0,1.0
625,2044,601363.5,3514840.5,2022,188.0,201.0,213.0,222.0,234.0,256.0,292.0,1.0,1.0
606,2074,601453.5,3514897.5,2022,189.0,203.0,217.0,227.0,239.0,259.0,311.0,1.0,1.0
625,2107,601552.5,3514840.5,2022,189.0,203.0,217.0,229.0,246.0,265.0,305.0,1.0,1.0
623,2159,601708.5,3514846.5,2022,193.0,206.0,220.0,230.0,241.0,255.0,313.0,1.0,1.0
622,2188,601795.5,3514849.5,2022,191.0,203.0,216.0,225.0,239.0,256.0,310.0,1.0,1.0
628,2197,601822.5,3514831.5,2022,189.0,202.0,215.0,225.0,238.0,256.0,291.0,1.0,1.0
616,2224,601903.5,3514867.5,2022,190.0,204.0,219.0,234.0,246.0,262.0,323.0,1.0,1.0
603,2274,602053.5,3514906.5,2022,192.0,206.0,221.0,232.0,242.0,258.0,291.0,1.0,1.0
619,2304,602143.5,3514858.5,2022,195.0,209.0,222.0,232.0,243.0,259.0,344.0,1.0,1.0
600,2334,602233.5,3514915.5,2022,194.0,207.0,221.0,231.0,241.0,257.0,297.0,1.0,1.0
618,2347,602272.5,3514861.5,2022,194.0,209.0,223.0,233.0,243.0,257.0,287.0,1.0,1.0
619,2396,602419.5,3514858.5,2022,191.0,204.0,216.0,224.0,235.0,256.0,289.0,1.0,1.0
624,2423,602500.5,3514843.5,2022,190.0,205.0,219.0,230.0,243.0,261.0,298.0,1.0,1.0
616,2447,602572.5,3514867.5,2022,191.0,205.0,218.0,228.0,240.0,259.0,292.0,1.0,1.0
600,2463,602620.5,3514915.5,2022,191.0,205.0,218.0,228.0,240.0,258.0,289.0,1.0,1.0
603,2519,602788.5,3514906.5,2022,189.0,205.0,221.0,231.0,242.0,265.0,352.0,1.0,1.0
606,2541,602854.5,3514897.5,2022,192.0,206.0,220.0,230.0,240.0,256.0,340.0,1.0,1.0
613,2572,602947.5,3514876.5,2022,191.0,205.0,221.0,231.0,241.0,256.0,298.0,1.0,1.0
623,2600,603031.5,3514846.5,2022,191.0,205.0,221.0,231.0,241.0,255.0,293.0,1.0,1.0
627,2617,603082.5,3514834.5,2022,190.0,205.0,222.0,232.0,241.0,255.0,294.0,1.0,1.0
620,2643,603160.5,3514855.5,2022,189.0,201.0,215.0,225.0,236.0,254.0,305.0,1.0,1.0
614,2690,603301.5,3514873.5,2022,187.0,200.0,213.0,223.0,234.0,253.0,294.0,1.0,1.0
604,2703,603340.5,3514903.5,2022,188.0,203.0,219.0,230.0,240.0,255.0,291.0,1.0,1.0
608,2748,603475.5,3514891.5,2022,187.0,200.0,213.0,222.0,237.0,261.0,337.0,1.0,1.0
626,2775,603556.5,3514837.5,2022,185.0,200.0,216.0,227.0,241.0,267.0,352.0,1.0,1.0
626,2819,603688.5,3514837.5,2022,188.0,202.0,217.0,232.0,244.0,262.0,315.0,1.0,1.0
613,2829,603718.5,3514876.5,2022,189.0,206.0,224.0,235.0,245.0,262.0,326.0,1.0,1.0
629,2850,603781.5,3514828.5,2022,190.0,206.0,223.0,234.0,244.0,263.0,317.0,1.0,1.0
619,2907,603952.5,3514858.5,2022,188.0,203.0,219.0,231.0,244.0,262.0,309.0,1.0,1.0
612,2930,604021.5,3514879.5,2022,186.0,208.0,226.0,237.0,246.0,278.0,362.0,1.0,1.0
607,2966,604129.5,3514894.5,2022,185.0,201.0,218.0,230.0,244.0,264.0,317.0,1.0,1.0
621,2972,604147.5,3514852.5,2022,185.0,201.0,216.0,228.0,240.0,263.0,353.0,1.0,1.0
615,3012,604267.5,3514870.5,2022,188.0,203.0,218.0,230.0,242.0,264.0,352.0,1.0,1.0
601,3040,604351.5,3514912.5,2022,183.0,204.0,225.0,239.0,250.0,272.0,349.0,1.0,1.0
626,3088,604495.5,3514837.5,2022,188.0,204.0,222.0,238.0,250.0,281.0,358.0,1.0,1.0
613,3105,604546.5,3514876.5,2022,188.0,208.0,227.0,240.0,251.0,286.0,364.0,1.0,1.0
618,3140,604651.5,3514861.5,2022,189.0,206.0,223.0,236.0,248.0,274.0,362.0,1.0,1.0
611,3167,604732.5,3514882.5,2022,186.0,199.0,212.0,222.0,234.0,258.0,336.0,1.0,1.0
628,3203,604840.5,3514831.5,2022,184.0,208.0,226.0,238.0,248.0,279.0,364.0,1.0,1.0
623,3214,604873.5,3514846.5,2022,191.0,211.0,230.0,240.0,251.0,288.0,369.0,1.0,1.0
605,3266,605029.5,3514900.5,2022,188.0,203.0,219.0,231.0,244.0,269.0,350.0,1.0,1.0
627,3299,605128.5,3514834.5,2022,188.0,203.0,219.0,230.0,242.0,264.0,341.0,1.0,1.0
613,3326,605209.5,3514876.5,2022,191.0,207.0,223.0,233.0,243.0,266.0,356.0,1.0,1.0
612,3331,605224.5,3514879.5,2022,193.0,207.0,222.0,232.0,242.0,264.0,357.0,1.0,1.0
654,25,595306.5,3514753.5,2022,204.0,217.0,229.0,237.0,245.0,263.0,318.0,1.0,1.0
654,56,595399.5,3514753.5,2022,203.0,216.0,228.0,236.0,245.0,264.0,336.0,1.0,1.0
645,64,595423.5,3514780.5,2022,204.0,218.0,230.0,237.0,245.0,263.0,327.0,1.0,1.0
643,96,595519.5,3514786.5,2022,201.0,215.0,229.0,237.0,246.0,267.0,327.0,1.0,1.0
648,143,595660.5,3514771.5,2022,204.0,217.0,228.0,234.0,241.0,256.0,285.0,1.0,1.0
656,156,595699.5,3514747.5,2022,206.0,217.0,228.0,233.0,240.0,255.0,286.0,1.0,1.0
648,204,595843.5,3514771.5,2022,207.0,219.0,230.0,237.0,245.0,263.0,315.0,1.0,1.0
637,236,595939.5,3514804.5,2022,204.0,218.0,230.0,237.0,245.0,264.0,328.0,1.0,1.0
633,246,595969.5,3514816.5,2022,209.0,221.0,231.0,238.0,245.0,261.0,315.0,1.0,1.0
656,275,596056.5,3514747.5,2022,200.0,218.0,233.0,242.0,252.0,276.0,319.0,1.0,1.0
636,326,596209.5,3514807.5,2022,202.0,217.0,230.0,238.0,246.0,266.0,317.0,1.0,1.0
630,332,596227.5,3514825.5,2022,200.0,216.0,230.0,238.0,247.0,264.0,317.0,1.0,1.0
650,384,596383.5,3514765.5,2022,203.0,219.0,233.0,241.0,250.0,273.0,323.0,1.0,1.0
656,402,596437.5,3514747.5,2022,201.0,218.0,233.0,243.0,252.0,276.0,309.0,1.0,1.0
652,432,596527.5,3514759.5,2022,201.0,218.0,233.0,242.0,251.0,273.0,317.0,1.0,1.0
649,455,596596.5,3514768.5,2022,202.0,218.0,232.0,240.0,248.0,266.0,304.0,1.0,1.0
635,481,596674.5,3514810.5,2022,206.0,218.0,230.0,238.0,247.0,266.0,303.0,1.0,1.0
659,517,596782.5,3514738.5,2022,202.0,216.0,228.0,236.0,244.0,260.0,312.0,1.0,1.0
659,565,596926.5,3514738.5,2022,199.0,211.0,223.0,230.0,238.0,255.0,297.0,1.0,1.0
