row,col,x,y,year,OGI,50PCGI,OGMx,Peak,OGD,50PCGD,OGMn,NumCycles,QA,DurGU,DurGD,LOS
8,694,597313.5,3516691.5,2022,1.4111633793912954,2.252439804554984,2.638489030730759,3.060155816555514,3.824904802030557,2.3031392922526988,1.3290852407395002,1.0,1.0,-0.15398983522551027,0.40284907807564757,0.47045453611778787
2,731,597424.5,3516709.5,2022,1.5190376804430301,2.252439804554984,2.412641989157157,2.8273842333204815,3.135710986774638,1.9668934468596302,1.5582841775056249,1.0,1.0,-0.3741458066261033,0.8336485062602569,0.6100033951842478
26,778,597565.5,3516637.5,2022,1.087540476236091,1.5940084821198204,1.5092538228627486,1.896297900380353,2.216785899766746,1.5185656530022054,0.12579082271734576,1.0,1.0,-0.3741458066261033,-0.4587497782935709,-0.36683861828097225
24,789,597598.5,3516643.5,2022,0.9796661751843563,1.8134855895982083,2.186794947583555,2.5946126500854496,3.135710986774638,1.7427295499309177,-0.10340811404877889,1.0,1.0,0.06616613617508278,-0.9510919819331243,-0.5063874773474323
17,835,597736.5,3516664.5,2022,1.087540476236091,1.3745313746414327,1.5092538228627486,1.663526317145321,1.987054628014773,1.294401756073493,0.41228949367500156,1.0,1.0,-0.3741458066261033,-0.0894931255639058,-0.1342571865035389
21,856,597799.5,3516652.5,2022,1.087540476236091,1.8134855895982083,1.7351008644363506,1.896297900380353,1.987054628014773,1.294401756073493,-0.2753073166233724,1.0,1.0,-0.2640678209258068,-0.8280064310232359,-0.692452622769379
19,877,597862.5,3516658.5,2022,0.8717918741326215,1.3745313746414327,1.2834067812891463,1.1979831506752567,1.5275920845108268,0.5098281168229997,-1.1921030636878711,1.0,1.0,-0.2640678209258068,-1.6896052873924543,-1.3436806317461925
24,918,597985.5,3516643.5,2022,0.9796661751843563,1.155054267163045,0.831712698141942,0.7324399842051925,0.8383982692549079,0.8460739622160682,-0.6764054559640905,1.0,1.0,-0.5943017780266964,-0.9510919819331243,-0.971550340902299
1,942,598057.5,3516712.5,2022,0.656043272029152,0.9355771596846573,0.6058656565683399,0.7324399842051925,0.8383982692549079,0.5098281168229997,-0.7910049243471529,1.0,1.0,-0.3741458066261033,-1.0741775328430125,-0.9250340545468123
11,985,598186.5,3516682.5,2022,0.4402946699256825,0.4966229447278818,0.15417157342113566,0.26689681773512836,0.37893572575096185,0.6219100652873558,-1.0202038611132775,1.0,1.0,-0.3741458066261033,-1.197263083752901,-1.0180666272577856
9,990,598201.5,3516688.5,2022,0.4402946699256825,0.7161000522062695,0.6058656565683399,0.49966840097016046,0.6086669975029348,0.39774616835864346,-0.6764054559640905,1.0,1.0,-0.15398983522551027,-0.8895492064781801,-0.7389689091248657
29,1028,598315.5,3516628.5,2022,0.656043272029152,0.7161000522062695,0.15417157342113566,0.26689681773512836,0.37893572575096185,0.5098281168229997,-1.0202038611132775,1.0,1.0,-0.5943017780266964,-1.197263083752901,-1.111099199968759
5,1057,598402.5,3516700.5,2022,0.00879746571874343,0.2771458372494941,0.38001861499473777,0.49966840097016046,0.8383982692549079,0.6219100652873558,-0.848304658538684,1.0,1.0,0.1762441218753793,-1.1357203082979568,-0.692452622769379
11,1105,598546.5,3516682.5,2022,0.00879746571874343,0.2771458372494941,0.38001861499473777,0.26689681773512836,0.6086669975029348,0.39774616835864346,-0.848304658538684,1.0,1.0,0.1762441218753793,-1.0741775328430125,-0.692452622769379
6,1136,598639.5,3516697.5,2022,-0.09907683533299133,-0.16180837770728138,0.15417157342113566,0.49966840097016046,0.6086669975029348,0.2856642198942873,-0.5045062533894971,1.0,1.0,0.1762441218753793,-0.7049208801133475,-0.36683861828097225
20,1160,598711.5,3516655.5,2022,-0.09907683533299133,-0.3812854851856691,-0.5233695512996708,-0.1986463487349359,0.37893572575096185,0.1735822714299311,-0.9629041269217463,1.0,1.0,-0.15398983522551027,-1.1357203082979568,-0.7389689091248657
28,1185,598786.5,3516631.5,2022,0.22454606782221295,-0.16180837770728138,-0.07167546815246649,-0.1986463487349359,-0.08052681775298419,-0.3868274708918498,-0.848304658538684,1.0,1.0,-0.2640678209258068,-0.8895492064781801,-0.7854851954803523
