row,col,x,y,year,kmeans_label,gmm_label,gmm_posterior_0,gmm_posterior_1,gmm_posterior_2,gmm_posterior_3,gmm_posterior_4,gmm_posterior_5,gmm_posterior_6,gmm_posterior_7,gmm_posterior_8,gmm_posterior_9
443,264,596023.5,3515386.5,2022,9,1,0.012888084286020165,0.5694189309173459,2.6370125347833208e-05,0.020921462945383718,0.02914037161754377,0.00035803378624613976,0.3578803188810858,0.009200623953699985,6.939836290700243e-13,0.0001658034866320241
438,276,596059.5,3515401.5,2022,9,6,0.00027861379889974083,0.005243873795161185,3.402772193617575e-06,0.004519301457250283,0.00021513032615091008,3.5396398433579203e-06,0.9896247381323995,0.00011137679664632065,6.328118421011434e-17,2.3281455130910396e-08
446,302,596137.5,3515377.5,2022,9,1,7.757398653178691e-05,0.83775824791702,2.7585745638056857e-05,0.0028569916601357773,0.019886253436870165,7.210878296530896e-07,0.11139711677788762,0.027980845295642747,2.903141063657505e-13,1.4664092154067789e-05
438,345,596266.5,3515401.5,2022,9,6,1.4066544286092892e-10,0.0001764346470803121,1.5528873099432658e-05,4.161494814923915e-07,0.0011172476689726746,7.339127353825242e-09,0.9943791861970275,0.004311178960733788,2.2917507199946155e-11,8.951978092019972e-13
423,370,596341.5,3515446.5,2022,9,6,1.7508418225250574e-07,0.008445242231593687,3.619372098770419e-06,5.98277075177781e-07,9.008116002671277e-06,1.4590922499723795e-09,0.9912397387446746,0.0003004088490939744,3.805375696303137e-12,1.2078623806046702e-06
441,414,596473.5,3515392.5,2022,9,6,3.923448253209049e-09,0.0002510496398271607,5.95052870521125e-06,1.1568622999944896e-06,2.567390852391324e-05,3.126995672786378e-09,0.99937816589967,0.00033798305139197236,1.620336649718068e-10,1.289710434895371e-08
443,440,596551.5,3515386.5,2022,9,6,3.259733031571722e-05,0.0036490193352918016,2.518404173347255e-06,0.00011695054799718695,6.218535920328412e-05,1.206532634561056e-07,0.9959928387776471,0.00014359572260615031,1.0484384407013774e-13,1.7386939741136326e-07
425,454,596593.5,3515440.5,2022,9,6,7.028632777816356e-08,0.004725385751869337,3.5964944698429942e-06,1.4470075104839752e-07,7.071695921421655e-07,1.6960604265805482e-10,0.995120688447594,0.00014788773757604796,6.644757569303499e-12,1.5192355686051227e-06
444,495,596716.5,3515383.5,2022,9,6,0.003231956274978018,0.01729654005350578,8.675878701334955e-06,0.002159639339072052,3.283129119231345e-05,9.721714968983129e-07,0.9771678929734869,9.679512908522337e-05,1.0869508857224195e-13,4.696888372267029e-06
427,512,596767.5,3515434.5,2022,9,6,5.8485228160524923e-08,1.1307080317660893e-05,6.723307417004944e-05,0.0002242495820204866,0.0002176966535507257,2.8963105285477024e-09,0.99927178434227,0.00020766731775698005,1.0938973237474195e-11,5.574362591128364e-10
434,568,596935.5,3515413.5,2022,9,6,3.305339886391496e-10,0.0710917190637774,3.566811598993331e-05,2.6476176060475785e-10,2.87260370916186e-08,7.252529601777849e-12,0.9235055207783606,0.0022101577953952353,2.6702125506838188e-08,0.0031568782157664977
430,572,596947.5,3515425.5,2022,0,6,2.5967377939129794e-06,0.36095984165385825,2.0700249906461446e-05,4.1211112157035667e-07,2.3047416161729937e-06,1.5862871289746195e-07,0.6337050075351359,0.0023011757338389067,1.2641291383897975e-10,0.003007802481603494
427,608,597055.5,3515434.5,2022,9,6,3.6076236770677993e-06,0.09152453957486423,2.6745858853669805e-05,1.8510087239827288e-06,1.5936665121932455e-07,1.7049710466966078e-08,0.906169371485882,0.0012764481520084027,1.788586660043491e-09,0.0009972580910419136
430,632,597127.5,3515425.5,2022,0,6,0.00770198867589866,0.20273343279580144,1.3729897318120175e-05,0.0004978906691970471,2.5896860810441055e-07,0.001327911695898607,0.7830372607088446,0.0004641781010218667,8.44117609807822e-08,0.004223264075651059
447,680,597271.5,3515374.5,2022,0,0,0.7554915381099386,0.04012372177195342,7.40118179398584e-07,0.002994638417060878,1.802020944169976e-07,0.0064086979109227804,0.19420589026417803,1.75647831059983e-05,4.9333984868002885e-11,0.0007570283732310192
441,699,597328.5,3515392.5,2022,0,1,1.164144230450841e-07,0.6042824888147663,2.587607542132554e-05,8.743286018361985e-09,2.4080498891278587e-07,5.590213374930248e-09,0.3547749896648033,0.006506689277528388,7.85284839010675e-09,0.03440957676172068
443,741,597454.5,3515386.5,2022,0,6,0.0001761021398920127,0.034826071879114545,4.3980184590761095e-06,7.85820717048458e-06,3.785215026990988e-07,6.195200025076863e-07,0.9647425476259042,0.00013863926920693674,7.220986679628018e-12,0.000103384811526111
448,769,597538.5,3515371.5,2022,9,6,2.314492383234593e-11,0.3823876522197928,0.00017563012561764524,1.1767215069431589e-12,8.672931375358254e-09,3.5958081319215225e-13,0.6059164841512323,0.00861641478644174,2.3629902135775755e-10,0.002903809783003745
429,801,597634.5,3515428.5,2022,0,6,8.477593519992222e-05,0.08971671320610682,2.8746798845613562e-05,1.2253187263406085e-07,4.324738009514084e-11,4.766703483911769e-07,0.9086359613130888,0.00025751107704753207,3.9983033800073896e-10,0.0012756920244121465
449,839,597748.5,3515368.5,2022,6,9,4.4976012746922615e-15,0.24195390416940574,0.0914216679756572,5.305464498958555e-12,3.0326940165227507e-05,2.1188338272374728e-07,0.10107273009712013,0.05802160572671235,0.016886171326657085,0.4906133818755896
444,850,597781.5,3515383.5,2022,1,9,1.8852123752725927e-12,0.01987849958611753,0.007682435066888881,2.698830337932731e-12,8.551598827825187e-09,8.369920772000368e-07,0.04596364248619362,0.0002204805363864196,0.002743842781078372,0.9235102539950745
439,899,597928.5,3515398.5,2022,7,1,0.004195155505035652,0.46154675339729717,0.00012208027663033398,1.8697830220978878e-07,1.008266864465874e-08,0.0003165213770515831,0.4291200016807968,0.0004361509677215951,1.1541399680180202e-08,0.10426312819309666
430,918,597985.5,3515425.5,2022,0,1,3.934290321353936e-06,0.616545518096008,0.00023244273589275414,3.0258598601394965e-08,1.6193881790590281e-06,2.8951462792477625e-06,0.369065108190312,0.007985443232528524,1.8173463011126229e-09,0.00616300684453467
429,940,598051.5,3515428.5,2022,0,1,9.729550014658492e-10,0.7428756337233349,0.00010360585384171762,2.696016295936803e-13,6.331684784065152e-11,2.30917565501146e-10,0.22596937556117877,0.005273139596382475,1.071755634226794e-10,0.025778243890627276
420,969,598138.5,3515455.5,2022,0,6,0.03500851582402003,0.05229346522584535,4.687094907897074e-06,3.452157303932659e-05,8.07585995135211e-08,0.00013070550068012703,0.9116888256579194,5.238829819625153e-05,7.389628124402898e-13,0.0007868100660532608
